"level","start_date","end_date","lower_age_limit","geography","geography_code","proportion_pos","proportion_pos_high_95","proportion_pos_low_95","population"
"age_school","2021-08-10","2021-08-10",25,"England","E92000001",0.0121258740654266,0.0145492599148112,0.00994413507110766,7596145
"age_school","2021-08-10","2021-08-10",35,"England","E92000001",0.0109166365594109,0.0124668849166263,0.00953511442560908,10853151
"age_school","2021-08-10","2021-08-10",50,"England","E92000001",0.00683253936685594,0.00771433687639274,0.00601716462768103,13618246
"age_school","2021-08-10","2021-08-10",70,"England","E92000001",0.00361190286487653,0.00442622495181994,0.00288623134035331,7679719
"age_school","2021-08-11","2021-08-11",2,"England","E92000001",0.0224211678687208,0.0265107417205774,0.0188854787295523,6254603
"age_school","2021-08-11","2021-08-11",11,"England","E92000001",0.0235312138825757,0.0280934070524852,0.0196134101303937,3370248
"age_school","2021-08-11","2021-08-11",16,"England","E92000001",0.0321071689982114,0.0377543378153961,0.0270423177571472,5950637
"age_school","2021-08-11","2021-08-11",25,"England","E92000001",0.011785067289817,0.0141968483273192,0.00965649140538592,7596145
"age_school","2021-08-11","2021-08-11",35,"England","E92000001",0.0111148745930854,0.0127129930091026,0.00967900743040144,10853151
"age_school","2021-08-11","2021-08-11",50,"England","E92000001",0.00703571457054143,0.0079385258307237,0.00620509431724421,13618246
"age_school","2021-08-11","2021-08-11",70,"England","E92000001",0.00363806965538861,0.00446699915857364,0.00290347543702908,7679719
"age_school","2021-08-12","2021-08-12",2,"England","E92000001",0.0219653394311198,0.026044392905561,0.0184124827744493,6254603
"age_school","2021-08-12","2021-08-12",11,"England","E92000001",0.0231041977696982,0.027807471214917,0.0192364197508752,3370248
"age_school","2021-08-12","2021-08-12",16,"England","E92000001",0.0321471529411336,0.0377809251696,0.0271350347244995,5950637
"age_school","2021-08-12","2021-08-12",25,"England","E92000001",0.0115056313691223,0.0138633742127387,0.0094104112950842,7596145
"age_school","2021-08-12","2021-08-12",35,"England","E92000001",0.0112793948432877,0.0129930999047217,0.00985303343076834,10853151
"age_school","2021-08-12","2021-08-12",50,"England","E92000001",0.00727367027226766,0.00819807219674105,0.00643411861081492,13618246
"age_school","2021-08-12","2021-08-12",70,"England","E92000001",0.00368693817760229,0.00453649047891167,0.00294068746266134,7679719
"age_school","2021-08-13","2021-08-13",2,"England","E92000001",0.0214010840514855,0.0254396376441557,0.017887518862489,6254603
"age_school","2021-08-13","2021-08-13",11,"England","E92000001",0.0230475224834681,0.0278101204441195,0.019121227342656,3370248
"age_school","2021-08-13","2021-08-13",16,"England","E92000001",0.0321789585688044,0.0377443748678706,0.0272555206191676,5950637
"age_school","2021-08-13","2021-08-13",25,"England","E92000001",0.0112453192127714,0.0135691841804665,0.00925459316699494,7596145
"age_school","2021-08-13","2021-08-13",35,"England","E92000001",0.0114362920075955,0.0131086597170867,0.00997906419159733,10853151
"age_school","2021-08-13","2021-08-13",50,"England","E92000001",0.00753439589525426,0.00850812588585242,0.00669874734442092,13618246
"age_school","2021-08-13","2021-08-13",70,"England","E92000001",0.00375276693831896,0.004619629912522,0.0029895744674771,7679719
"age_school","2021-08-14","2021-08-14",2,"England","E92000001",0.0207546794735133,0.0246828847147842,0.0173309717148019,6254603
"age_school","2021-08-14","2021-08-14",11,"England","E92000001",0.0231266521772905,0.0279417339147968,0.0193033743401715,3370248
"age_school","2021-08-14","2021-08-14",16,"England","E92000001",0.0324409833478013,0.0379581364011523,0.0276259347755747,5950637
"age_school","2021-08-14","2021-08-14",25,"England","E92000001",0.011004712267494,0.0134296238396123,0.00910532042033316,7596145
"age_school","2021-08-14","2021-08-14",35,"England","E92000001",0.0115515543018224,0.0132291980742886,0.0100735956850712,10853151
"age_school","2021-08-14","2021-08-14",50,"England","E92000001",0.00780930061730023,0.0088120987863291,0.00697598185289108,13618246
"age_school","2021-08-14","2021-08-14",70,"England","E92000001",0.00384393320371742,0.0047061367458906,0.00307150118723359,7679719
"age_school","2021-08-15","2021-08-15",2,"England","E92000001",0.0200443149471033,0.023817055952118,0.0167955219060366,6254603
"age_school","2021-08-15","2021-08-15",11,"England","E92000001",0.0235609121758142,0.0279720623090886,0.0197390749251664,3370248
"age_school","2021-08-15","2021-08-15",16,"England","E92000001",0.0327586120624277,0.0383221984309468,0.0279238822783219,5950637
"age_school","2021-08-15","2021-08-15",25,"England","E92000001",0.0110644799422492,0.01334625869424,0.00914071942464358,7596145
"age_school","2021-08-15","2021-08-15",35,"England","E92000001",0.0117108176682664,0.0133356873879794,0.0102723357365765,10853151
"age_school","2021-08-15","2021-08-15",50,"England","E92000001",0.00810420846622807,0.00909527872088582,0.00722196790180676,13618246
"age_school","2021-08-15","2021-08-15",70,"England","E92000001",0.00403134467912435,0.0049308084039614,0.00323805354205911,7679719
"age_school","2021-08-16","2021-08-16",2,"England","E92000001",0.0193672011979522,0.0231309899114987,0.0161593153891963,6254603
"age_school","2021-08-16","2021-08-16",11,"England","E92000001",0.0236779189517973,0.0281701448055919,0.0197955214237406,3370248
"age_school","2021-08-16","2021-08-16",16,"England","E92000001",0.0327044209490232,0.0383192246599371,0.0276231128296164,5950637
"age_school","2021-08-16","2021-08-16",25,"England","E92000001",0.0110612924222129,0.0133689753156806,0.00912132138021767,7596145
"age_school","2021-08-16","2021-08-16",35,"England","E92000001",0.0117625478027528,0.0134053376786093,0.0103009026092182,10853151
"age_school","2021-08-16","2021-08-16",50,"England","E92000001",0.00834379416586768,0.00936204239298512,0.00744135285805875,13618246
"age_school","2021-08-16","2021-08-16",70,"England","E92000001",0.00419034453771947,0.00511913285501516,0.00340004908400373,7679719
"age_school","2021-08-17","2021-08-17",2,"England","E92000001",0.0187452665208063,0.0224905183103889,0.0155357854543342,6254603
"age_school","2021-08-17","2021-08-17",11,"England","E92000001",0.0237920044940045,0.0283916774490892,0.019835405280132,3370248
"age_school","2021-08-17","2021-08-17",16,"England","E92000001",0.0322257549807071,0.03794988466575,0.0271505364556805,5950637
"age_school","2021-08-17","2021-08-17",25,"England","E92000001",0.0111566022551545,0.013458715788019,0.00919635686351966,7596145
"age_school","2021-08-17","2021-08-17",35,"England","E92000001",0.0117679204675444,0.0134251864515356,0.0102965461341173,10853151
"age_school","2021-08-17","2021-08-17",50,"England","E92000001",0.00858303267543233,0.00963545635816452,0.00764343691021704,13618246
"age_school","2021-08-17","2021-08-17",70,"England","E92000001",0.00440730883155685,0.00534229204411358,0.0035943280754701,7679719
"age_school","2021-08-18","2021-08-18",2,"England","E92000001",0.0182398069845486,0.021896862744654,0.0151219634611533,6254603
"age_school","2021-08-18","2021-08-18",11,"England","E92000001",0.0239633746322207,0.0286536370265184,0.0200273958188629,3370248
"age_school","2021-08-18","2021-08-18",16,"England","E92000001",0.0317748332447992,0.0374390473726554,0.0267978463418761,5950637
"age_school","2021-08-18","2021-08-18",25,"England","E92000001",0.0113179894675647,0.0135586514217616,0.00937604039165803,7596145
"age_school","2021-08-18","2021-08-18",35,"England","E92000001",0.0117117937660818,0.0134302709768828,0.0102535687443017,10853151
"age_school","2021-08-18","2021-08-18",50,"England","E92000001",0.00875100836282155,0.00982098422779221,0.00779221629080464,13618246
"age_school","2021-08-18","2021-08-18",70,"England","E92000001",0.00462292521069504,0.0056200625806278,0.0037610576755142,7679719
"age_school","2021-08-19","2021-08-19",2,"England","E92000001",0.0179101581902257,0.0215351961484657,0.0148871345540804,6254603
"age_school","2021-08-19","2021-08-19",11,"England","E92000001",0.0243031101565973,0.0290369343458867,0.0201662471281501,3370248
"age_school","2021-08-19","2021-08-19",16,"England","E92000001",0.0314489090472728,0.0370333162692361,0.0264590206705715,5950637
"age_school","2021-08-19","2021-08-19",25,"England","E92000001",0.0115204422833253,0.0137481969089198,0.00951589034928834,7596145
"age_school","2021-08-19","2021-08-19",35,"England","E92000001",0.011689264166336,0.0134239528191967,0.010191016147322,10853151
"age_school","2021-08-19","2021-08-19",50,"England","E92000001",0.00887181808171706,0.009974812986688,0.00788413322451599,13618246
"age_school","2021-08-19","2021-08-19",70,"England","E92000001",0.004830613166935,0.00590693170863107,0.00393681036337346,7679719
"age_school","2021-08-20","2021-08-20",2,"England","E92000001",0.0177654104858437,0.0213955368318645,0.0147895798362343,6254603
"age_school","2021-08-20","2021-08-20",11,"England","E92000001",0.0246016428859245,0.0292994174576638,0.0204354976554816,3370248
"age_school","2021-08-20","2021-08-20",16,"England","E92000001",0.03086941391018,0.0363826250494462,0.0260098316155495,5950637
"age_school","2021-08-20","2021-08-20",25,"England","E92000001",0.0117245335534612,0.014007216977703,0.00968032900898295,7596145
"age_school","2021-08-20","2021-08-20",35,"England","E92000001",0.0116583575401597,0.0133752815797242,0.010138445580311,10853151
"age_school","2021-08-20","2021-08-20",50,"England","E92000001",0.00892597692941822,0.0100315368501142,0.00792712989932652,13618246
"age_school","2021-08-20","2021-08-20",70,"England","E92000001",0.00504189305495241,0.00622021792708492,0.00415193218052333,7679719
"age_school","2021-08-21","2021-08-21",2,"England","E92000001",0.017804007736375,0.0213450357012821,0.0147432868663134,6254603
"age_school","2021-08-21","2021-08-21",11,"England","E92000001",0.024786805236649,0.0294965806576604,0.0207239456650519,3370248
"age_school","2021-08-21","2021-08-21",16,"England","E92000001",0.0301417628918909,0.0353985892432575,0.0252911375493798,5950637
"age_school","2021-08-21","2021-08-21",25,"England","E92000001",0.011847971547207,0.0142083771085211,0.00978280365046577,7596145
"age_school","2021-08-21","2021-08-21",35,"England","E92000001",0.0116122593755225,0.0132564974147573,0.0101597783751685,10853151
"age_school","2021-08-21","2021-08-21",50,"England","E92000001",0.0088411567817578,0.00990827893244317,0.00788963815547026,13618246
"age_school","2021-08-21","2021-08-21",70,"England","E92000001",0.00532894672670223,0.00638122809983465,0.00439294390170825,7679719
"age_school","2021-08-22","2021-08-22",2,"England","E92000001",0.0178341531387302,0.0213445336498531,0.0147971171513828,6254603
"age_school","2021-08-22","2021-08-22",11,"England","E92000001",0.0248745741645179,0.0293672714437514,0.0209397561978437,3370248
"age_school","2021-08-22","2021-08-22",16,"England","E92000001",0.0289846927976848,0.0341361328022006,0.0244737986416783,5950637
"age_school","2021-08-22","2021-08-22",25,"England","E92000001",0.011981524072279,0.0143917832879966,0.00979382509183291,7596145
"age_school","2021-08-22","2021-08-22",35,"England","E92000001",0.011531940054353,0.0131518256511995,0.0101141371527463,10853151
"age_school","2021-08-22","2021-08-22",50,"England","E92000001",0.00873110061262036,0.00978538930255426,0.00776485207307235,13618246
"age_school","2021-08-22","2021-08-22",70,"England","E92000001",0.00545756805749568,0.00654259353955986,0.00452304159649281,7679719
"age_school","2021-08-23","2021-08-23",2,"England","E92000001",0.0178804675328232,0.0213930819367539,0.0148115782775478,6254603
"age_school","2021-08-23","2021-08-23",11,"England","E92000001",0.0248935039785736,0.029474348415895,0.0210276891199274,3370248
"age_school","2021-08-23","2021-08-23",16,"England","E92000001",0.028097542182679,0.0333111941755359,0.0235916414449922,5950637
"age_school","2021-08-23","2021-08-23",25,"England","E92000001",0.0120359557716775,0.0145028505330192,0.00982383988848502,7596145
"age_school","2021-08-23","2021-08-23",35,"England","E92000001",0.0114473861835614,0.0130410855089847,0.0100013533712393,10853151
"age_school","2021-08-23","2021-08-23",50,"England","E92000001",0.00857694292744988,0.00964000864638218,0.00763198043965847,13618246
"age_school","2021-08-23","2021-08-23",70,"England","E92000001",0.00567650395078358,0.00679627201192939,0.00469131778935673,7679719
"age_school","2021-08-24","2021-08-24",2,"England","E92000001",0.0179873820475869,0.0216669906810525,0.0149233769706833,6254603
"age_school","2021-08-24","2021-08-24",11,"England","E92000001",0.0249382207689623,0.029838111043488,0.0210556134545645,3370248
"age_school","2021-08-24","2021-08-24",16,"England","E92000001",0.0273154795600647,0.0324918809501191,0.0228460978217083,5950637
"age_school","2021-08-24","2021-08-24",25,"England","E92000001",0.011989075426501,0.0145234351396863,0.00973144707547078,7596145
"age_school","2021-08-24","2021-08-24",35,"England","E92000001",0.0113903936948411,0.012996473926239,0.00993568641648877,10853151
"age_school","2021-08-24","2021-08-24",50,"England","E92000001",0.00843372757970608,0.00950124192027136,0.00744631907964922,13618246
"age_school","2021-08-24","2021-08-24",70,"England","E92000001",0.00588705691009564,0.00703953334526241,0.004833748557087,7679719
"age_school","2021-08-25","2021-08-25",2,"England","E92000001",0.0182202698544858,0.0220406162429966,0.0151390548728405,6254603
"age_school","2021-08-25","2021-08-25",11,"England","E92000001",0.025004618134607,0.0301189998320987,0.0209579389497361,3370248
"age_school","2021-08-25","2021-08-25",16,"England","E92000001",0.026642958360147,0.0316350154194512,0.0217385463261742,5950637
"age_school","2021-08-25","2021-08-25",25,"England","E92000001",0.0118254868128379,0.0143832837022671,0.00959566719570021,7596145
"age_school","2021-08-25","2021-08-25",35,"England","E92000001",0.0113422494220615,0.0129871320030132,0.0098474095197727,10853151
"age_school","2021-08-25","2021-08-25",50,"England","E92000001",0.00826957194638215,0.00928408425650068,0.00722639757843187,13618246
"age_school","2021-08-25","2021-08-25",70,"England","E92000001",0.00596966313888115,0.00713417038051267,0.00491727675595621,7679719
"age_school","2021-08-26","2021-08-26",2,"England","E92000001",0.0184961289833777,0.0224137715265499,0.0153290154922326,6254603
"age_school","2021-08-26","2021-08-26",11,"England","E92000001",0.0251722127922738,0.0302780646772489,0.0210068735362682,3370248
"age_school","2021-08-26","2021-08-26",16,"England","E92000001",0.0260434973427296,0.0309332291795623,0.0210133297752387,5950637
"age_school","2021-08-26","2021-08-26",25,"England","E92000001",0.0115834675948701,0.0140937896084415,0.00940068026052699,7596145
"age_school","2021-08-26","2021-08-26",35,"England","E92000001",0.0112844889453515,0.0129336817084073,0.00979439204739877,10853151
"age_school","2021-08-26","2021-08-26",50,"England","E92000001",0.00808025106384956,0.00905232772287641,0.00705502593600029,13618246
"age_school","2021-08-26","2021-08-26",70,"England","E92000001",0.00599262664041085,0.0071329766557153,0.00492372305178799,7679719
"age_school","2021-08-27","2021-08-27",2,"England","E92000001",0.0188783704479456,0.022639262195615,0.0156388152136463,6254603
"age_school","2021-08-27","2021-08-27",11,"England","E92000001",0.0252398783239842,0.0300903654000928,0.0211822542963277,3370248
"age_school","2021-08-27","2021-08-27",16,"England","E92000001",0.0256255479392336,0.0305425737799555,0.0207848281133506,5950637
"age_school","2021-08-27","2021-08-27",25,"England","E92000001",0.0112739878886075,0.0137321420706901,0.00916355011725807,7596145
"age_school","2021-08-27","2021-08-27",35,"England","E92000001",0.0112132413619639,0.0128534478433436,0.00975678054239678,10853151
"age_school","2021-08-27","2021-08-27",50,"England","E92000001",0.0078960954546662,0.00883748175409445,0.00692924295004765,13618246
"age_school","2021-08-27","2021-08-27",70,"England","E92000001",0.00597722926065292,0.00710848890220012,0.00488824323764729,7679719
"age_school","2021-08-28","2021-08-28",2,"England","E92000001",0.0187714661799473,0.0223273782431174,0.0157717436672514,6254603
"age_school","2021-08-28","2021-08-28",11,"England","E92000001",0.0251797241279804,0.0300007168942879,0.0211417138501403,3370248
"age_school","2021-08-28","2021-08-28",16,"England","E92000001",0.0253249796697328,0.0300365520554939,0.0211636641447152,5950637
"age_school","2021-08-28","2021-08-28",25,"England","E92000001",0.0108262323374331,0.0132757456761951,0.00876066409542575,7596145
"age_school","2021-08-28","2021-08-28",35,"England","E92000001",0.0112166405644019,0.0128106122990765,0.00976040842908145,10853151
"age_school","2021-08-28","2021-08-28",50,"England","E92000001",0.00772143750636197,0.00864155003764484,0.00685627266554175,13618246
"age_school","2021-08-28","2021-08-28",70,"England","E92000001",0.00599542096809419,0.0070986096310981,0.00494272587374018,7679719
"age_school","2021-08-29","2021-08-29",2,"England","E92000001",0.0188606613831207,0.0223562951616989,0.0157572497176919,6254603
"age_school","2021-08-29","2021-08-29",11,"England","E92000001",0.0253050154705484,0.0299221463687532,0.0213558660184116,3370248
"age_school","2021-08-29","2021-08-29",16,"England","E92000001",0.0249965925300137,0.0296713629298779,0.0208926036800328,5950637
"age_school","2021-08-29","2021-08-29",25,"England","E92000001",0.0104787185757459,0.0127827433241824,0.00842390416542143,7596145
"age_school","2021-08-29","2021-08-29",35,"England","E92000001",0.0111531057822254,0.0127140672094656,0.00976514803165994,10853151
"age_school","2021-08-29","2021-08-29",50,"England","E92000001",0.0075914148516897,0.00852710644931964,0.00672380995951196,13618246
"age_school","2021-08-29","2021-08-29",70,"England","E92000001",0.00602680659959039,0.00710641673449426,0.00504926152833723,7679719
"age_school","2021-08-30","2021-08-30",2,"England","E92000001",0.0189219650441102,0.0225069501203629,0.0157152018896278,6254603
"age_school","2021-08-30","2021-08-30",11,"England","E92000001",0.0251864220426925,0.0297442336614823,0.0212848751525452,3370248
"age_school","2021-08-30","2021-08-30",16,"England","E92000001",0.0247603909305502,0.0292910508720665,0.0207370419760144,5950637
"age_school","2021-08-30","2021-08-30",25,"England","E92000001",0.0100774831077604,0.0123705812418106,0.00812779378863058,7596145
"age_school","2021-08-30","2021-08-30",35,"England","E92000001",0.0110991158778145,0.012632211260386,0.00969626047666404,10853151
"age_school","2021-08-30","2021-08-30",50,"England","E92000001",0.00747177135800947,0.00838913076167964,0.00661314690071215,13618246
"age_school","2021-08-30","2021-08-30",70,"England","E92000001",0.00603455600502492,0.0071714072336478,0.00505012257239809,7679719
"age_school","2021-08-31","2021-08-31",2,"England","E92000001",0.0188283447362768,0.0225215807830775,0.0156760219003945,6254603
"age_school","2021-08-31","2021-08-31",11,"England","E92000001",0.0251705006040623,0.0295699111906896,0.0213704676062926,3370248
"age_school","2021-08-31","2021-08-31",16,"England","E92000001",0.0246398772910707,0.0291713852551058,0.0206225345443636,5950637
"age_school","2021-08-31","2021-08-31",25,"England","E92000001",0.00972527522190888,0.0120011325490447,0.00781652515401002,7596145
"age_school","2021-08-31","2021-08-31",35,"England","E92000001",0.0109982131346986,0.012557412249747,0.00960948372423024,10853151
"age_school","2021-08-31","2021-08-31",50,"England","E92000001",0.00739800982847959,0.00832547890741827,0.00654251593985936,13618246
"age_school","2021-08-31","2021-08-31",70,"England","E92000001",0.00605353866279375,0.00722553887480094,0.00500986025608214,7679719
"age_school","2021-09-01","2021-09-01",2,"England","E92000001",0.0186369077458637,0.0222795501580718,0.0154449022221182,6254603
"age_school","2021-09-01","2021-09-01",11,"England","E92000001",0.0251297392843651,0.0294521023677389,0.0214203304883877,3370248
"age_school","2021-09-01","2021-09-01",16,"England","E92000001",0.0245475691880982,0.0291872092124476,0.0205916278168058,5950637
"age_school","2021-09-01","2021-09-01",25,"England","E92000001",0.00941647967322042,0.0115989735560386,0.00753962301224874,7596145
"age_school","2021-09-01","2021-09-01",35,"England","E92000001",0.0108678681685087,0.0123925742557395,0.00952420564140019,10853151
"age_school","2021-09-01","2021-09-01",50,"England","E92000001",0.00740068992250508,0.00834451348212082,0.00656351656550679,13618246
"age_school","2021-09-01","2021-09-01",70,"England","E92000001",0.00606202332509712,0.00733628472751283,0.00505186309256706,7679719
"age_school","2021-09-02","2021-09-02",2,"England","E92000001",0.0184496464454893,0.0222133722618817,0.0151949664499657,6254603
"age_school","2021-09-02","2021-09-02",11,"England","E92000001",0.0250584384020899,0.0293456328726979,0.0213280344176365,3370248
"age_school","2021-09-02","2021-09-02",16,"England","E92000001",0.0246521476402827,0.0291217554940454,0.020707174826987,5950637
"age_school","2021-09-02","2021-09-02",25,"England","E92000001",0.0091359615015036,0.0112594067172367,0.00731130021867635,7596145
"age_school","2021-09-02","2021-09-02",35,"England","E92000001",0.0107261572055581,0.0122198597733323,0.00939147321801854,10853151
"age_school","2021-09-02","2021-09-02",50,"England","E92000001",0.00746340331196189,0.0084393325997888,0.00663473678280708,13618246
"age_school","2021-09-02","2021-09-02",70,"England","E92000001",0.00612185478294924,0.00747337561464759,0.00511936759109984,7679719
"age_school","2021-09-03","2021-09-03",2,"England","E92000001",0.018355695382396,0.0220430674767928,0.0150612171373315,6254603
"age_school","2021-09-03","2021-09-03",11,"England","E92000001",0.0249559408734303,0.029240966811519,0.0211928684032574,3370248
"age_school","2021-09-03","2021-09-03",16,"England","E92000001",0.0246845024574391,0.0291760035087831,0.0207510323798519,5950637
"age_school","2021-09-03","2021-09-03",25,"England","E92000001",0.00888270135259344,0.0109642864969797,0.00710506428525239,7596145
"age_school","2021-09-03","2021-09-03",35,"England","E92000001",0.0105512337719003,0.0120129158901901,0.00922255100322474,10853151
"age_school","2021-09-03","2021-09-03",50,"England","E92000001",0.00752999196888733,0.00857208103134741,0.00667224811445138,13618246
"age_school","2021-09-03","2021-09-03",70,"England","E92000001",0.00617635354548189,0.00751358733993624,0.00519520399448152,7679719
"age_school","2021-09-04","2021-09-04",2,"England","E92000001",0.0180710583305507,0.0216696802465745,0.01481272531503,6254603
"age_school","2021-09-04","2021-09-04",11,"England","E92000001",0.0247914175096694,0.0291601042102852,0.0208881517007202,3370248
"age_school","2021-09-04","2021-09-04",16,"England","E92000001",0.024478797588919,0.0289472181222276,0.0205470625747049,5950637
"age_school","2021-09-04","2021-09-04",25,"England","E92000001",0.00869538588820519,0.0107200291649187,0.00697047734661358,7596145
"age_school","2021-09-04","2021-09-04",35,"England","E92000001",0.0103056465015134,0.0117078459017705,0.00899371379417592,10853151
"age_school","2021-09-04","2021-09-04",50,"England","E92000001",0.00765331862706478,0.00857282819671485,0.00680379915338605,13618246
"age_school","2021-09-04","2021-09-04",70,"England","E92000001",0.00628910080023272,0.00743120907403117,0.00534500168196727,7679719
"age_school","2021-09-05","2021-09-05",2,"England","E92000001",0.0179593322290021,0.021413373891153,0.0148639773886226,6254603
"age_school","2021-09-05","2021-09-05",11,"England","E92000001",0.0246468639183232,0.0290232550934136,0.0208715464878674,3370248
"age_school","2021-09-05","2021-09-05",16,"England","E92000001",0.0242732151251866,0.0286175914656542,0.020379268705809,5950637
"age_school","2021-09-05","2021-09-05",25,"England","E92000001",0.00861826609780455,0.010516333907608,0.006982027203785,7596145
"age_school","2021-09-05","2021-09-05",35,"England","E92000001",0.0101173983899489,0.0115878392952413,0.00877675765306722,10853151
"age_school","2021-09-05","2021-09-05",50,"England","E92000001",0.00774834318840865,0.00869903729478614,0.00688884107090919,13618246
"age_school","2021-09-05","2021-09-05",70,"England","E92000001",0.00629541174253581,0.00739406966038379,0.0053272958582044,7679719
"age_school","2021-09-06","2021-09-06",2,"England","E92000001",0.0179357928480767,0.0213983277931847,0.0148728574884477,6254603
"age_school","2021-09-06","2021-09-06",11,"England","E92000001",0.0245390781501211,0.0289863259612891,0.0208321245719272,3370248
"age_school","2021-09-06","2021-09-06",16,"England","E92000001",0.0237761465208793,0.0280680004954545,0.019967615958016,5950637
"age_school","2021-09-06","2021-09-06",25,"England","E92000001",0.00855443228543694,0.0105022896634267,0.00687119621968013,7596145
"age_school","2021-09-06","2021-09-06",35,"England","E92000001",0.00989124864169762,0.0112876910498224,0.00859719123044793,10853151
"age_school","2021-09-06","2021-09-06",50,"England","E92000001",0.007822326248551,0.00878741132495298,0.00696069221915956,13618246
"age_school","2021-09-06","2021-09-06",70,"England","E92000001",0.00629371058719309,0.00739118842235481,0.00534627716414685,7679719
"age_school","2021-09-07","2021-09-07",2,"England","E92000001",0.0179994357559854,0.0214902689605013,0.0149111206788107,6254603
"age_school","2021-09-07","2021-09-07",11,"England","E92000001",0.0244287716081559,0.028881752718261,0.0206519652784622,3370248
"age_school","2021-09-07","2021-09-07",16,"England","E92000001",0.0231143224931891,0.0274437276007449,0.019367049376322,5950637
"age_school","2021-09-07","2021-09-07",25,"England","E92000001",0.00840885421699854,0.0103612013937696,0.00677685669434577,7596145
"age_school","2021-09-07","2021-09-07",35,"England","E92000001",0.00966859287779542,0.0110413870178207,0.00838195666477823,10853151
"age_school","2021-09-07","2021-09-07",50,"England","E92000001",0.00790417423450017,0.00886345823532435,0.00702338068682213,13618246
"age_school","2021-09-07","2021-09-07",70,"England","E92000001",0.00639338565868509,0.00755650330035143,0.00538872528910817,7679719
"age_school","2021-09-08","2021-09-08",2,"England","E92000001",0.0181068407400205,0.0217209506391143,0.014968405884645,6254603
"age_school","2021-09-08","2021-09-08",11,"England","E92000001",0.0244857246547393,0.0289359431042477,0.0206160258457455,3370248
"age_school","2021-09-08","2021-09-08",16,"England","E92000001",0.0224087203190412,0.0268745641288975,0.0186580234255537,5950637
"age_school","2021-09-08","2021-09-08",25,"England","E92000001",0.00832846749436382,0.0103064683359614,0.00664523025293794,7596145
"age_school","2021-09-08","2021-09-08",35,"England","E92000001",0.00936609111337176,0.0107174246576756,0.00811728759098282,10853151
"age_school","2021-09-08","2021-09-08",50,"England","E92000001",0.00789730561527383,0.00885967180108904,0.0070185843621926,13618246
"age_school","2021-09-08","2021-09-08",70,"England","E92000001",0.00626854677226126,0.00742183689490702,0.00527385699037882,7679719
"age_school","2021-09-09","2021-09-09",2,"England","E92000001",0.0183553292423783,0.0220769753035816,0.0151616451731304,6254603
"age_school","2021-09-09","2021-09-09",11,"England","E92000001",0.0246522025283974,0.0290918143460152,0.0207606618866539,3370248
"age_school","2021-09-09","2021-09-09",16,"England","E92000001",0.0215880320398991,0.0259501360981739,0.017869579471216,5950637
"age_school","2021-09-09","2021-09-09",25,"England","E92000001",0.0082345330246552,0.0102473390095367,0.00658608916119263,7596145
"age_school","2021-09-09","2021-09-09",35,"England","E92000001",0.00905235724747668,0.0103960586277559,0.00784250654077624,10853151
"age_school","2021-09-09","2021-09-09",50,"England","E92000001",0.00789204317072044,0.00888294115478335,0.00698459444476604,13618246
"age_school","2021-09-09","2021-09-09",70,"England","E92000001",0.00608116416528351,0.00719770199545624,0.00511957208847855,7679719
"age_school","2021-09-10","2021-09-10",2,"England","E92000001",0.0188379336831847,0.0225595157110118,0.0156593997374502,6254603
"age_school","2021-09-10","2021-09-10",11,"England","E92000001",0.0248123393074231,0.029099847635475,0.0209778502179166,3370248
"age_school","2021-09-10","2021-09-10",16,"England","E92000001",0.0207212542019097,0.0247747653004105,0.016991824442382,5950637
"age_school","2021-09-10","2021-09-10",25,"England","E92000001",0.00815574814990753,0.0101617939779332,0.00645835607945533,7596145
"age_school","2021-09-10","2021-09-10",35,"England","E92000001",0.00876045257555489,0.0101187449180417,0.00757291082474522,10853151
"age_school","2021-09-10","2021-09-10",50,"England","E92000001",0.00782026045801541,0.00877770516791028,0.00693348897154562,13618246
"age_school","2021-09-10","2021-09-10",70,"England","E92000001",0.00586015030259626,0.00694735804802507,0.0049112420846718,7679719
"age_school","2021-09-11","2021-09-11",2,"England","E92000001",0.0195159989840485,0.0232769464294484,0.0163651067474744,6254603
"age_school","2021-09-11","2021-09-11",11,"England","E92000001",0.0248207302453687,0.028761516410197,0.0214204800462234,3370248
"age_school","2021-09-11","2021-09-11",16,"England","E92000001",0.0196544309239578,0.0237357069827253,0.0161921619054023,5950637
"age_school","2021-09-11","2021-09-11",25,"England","E92000001",0.00817588780181686,0.010126017460761,0.00627939094932856,7596145
"age_school","2021-09-11","2021-09-11",35,"England","E92000001",0.00849966747597927,0.00978942004369496,0.00729593624212726,10853151
"age_school","2021-09-11","2021-09-11",50,"England","E92000001",0.00768701087558714,0.00866778474976046,0.00683196850813499,13618246
"age_school","2021-09-11","2021-09-11",70,"England","E92000001",0.00556260368271503,0.00661884583621603,0.00462351358934981,7679719
"age_school","2021-09-12","2021-09-12",2,"England","E92000001",0.0204014490588681,0.0240540460780834,0.0171613137033608,6254603
"age_school","2021-09-12","2021-09-12",11,"England","E92000001",0.0251560197528668,0.0291977452169092,0.0215721421485446,3370248
"age_school","2021-09-12","2021-09-12",16,"England","E92000001",0.018406682541211,0.0222989735146479,0.0151031284472527,5950637
"age_school","2021-09-12","2021-09-12",25,"England","E92000001",0.0078696658987392,0.00983959884703322,0.00622336127742533,7596145
"age_school","2021-09-12","2021-09-12",35,"England","E92000001",0.0082253279196592,0.00948745455680984,0.0070952812954854,10853151
