"country","country_code","year_week","source","new_cases","number_sequenced","percent_cases_sequenced","valid_denominator","variant","number_detections_variant","number_sequenced_known_variant","percent_variant"
"Latvia","LV","2021-09","TESSy",4145,192,4.6,"Yes","P.1",0,192,0
"Latvia","LV","2021-09","TESSy",4145,192,4.6,"Yes","Other",82,192,42.7
"Latvia","LV","2021-10","TESSy",3450,96,2.8,"Yes","B.1.1.7",44,96,45.8
"Latvia","LV","2021-10","TESSy",3450,96,2.8,"Yes","B.1.1.7+E484K",0,96,0
"Latvia","LV","2021-10","TESSy",3450,96,2.8,"Yes","B.1.351",0,96,0
"Latvia","LV","2021-10","TESSy",3450,96,2.8,"Yes","B.1.616",0,96,0
"Latvia","LV","2021-10","TESSy",3450,96,2.8,"Yes","B.1.617",0,96,0
"Latvia","LV","2021-10","TESSy",3450,96,2.8,"Yes","P.1",0,96,0
"Latvia","LV","2021-10","TESSy",3450,96,2.8,"Yes","Other",52,96,54.2
"Latvia","LV","2021-11","TESSy",3628,96,2.6,"Yes","B.1.1.7",50,96,52.1
"Latvia","LV","2021-11","TESSy",3628,96,2.6,"Yes","B.1.1.7+E484K",0,96,0
"Latvia","LV","2021-11","TESSy",3628,96,2.6,"Yes","B.1.351",0,96,0
"Latvia","LV","2021-11","TESSy",3628,96,2.6,"Yes","B.1.616",0,96,0
"Latvia","LV","2021-11","TESSy",3628,96,2.6,"Yes","B.1.617",0,96,0
"Latvia","LV","2021-11","TESSy",3628,96,2.6,"Yes","P.1",0,96,0
"Latvia","LV","2021-11","TESSy",3628,96,2.6,"Yes","Other",46,96,47.9
"Latvia","LV","2021-12","TESSy",3631,184,5.1,"Yes","B.1.1.7",99,184,53.8
"Latvia","LV","2021-12","TESSy",3631,184,5.1,"Yes","B.1.1.7+E484K",0,184,0
"Latvia","LV","2021-12","TESSy",3631,184,5.1,"Yes","B.1.351",1,184,0.5
"Latvia","LV","2021-12","TESSy",3631,184,5.1,"Yes","B.1.616",0,184,0
"Latvia","LV","2021-12","TESSy",3631,184,5.1,"Yes","B.1.617",0,184,0
"Latvia","LV","2021-12","TESSy",3631,184,5.1,"Yes","P.1",0,184,0
"Latvia","LV","2021-12","TESSy",3631,184,5.1,"Yes","Other",84,184,45.7
"Latvia","LV","2021-13","TESSy",3065,188,6.1,"Yes","B.1.1.7",138,188,73.4
"Latvia","LV","2021-13","TESSy",3065,188,6.1,"Yes","B.1.1.7+E484K",0,188,0
"Latvia","LV","2021-13","TESSy",3065,188,6.1,"Yes","B.1.351",1,188,0.5
"Latvia","LV","2021-13","TESSy",3065,188,6.1,"Yes","B.1.616",0,188,0
"Latvia","LV","2021-13","TESSy",3065,188,6.1,"Yes","B.1.617",0,188,0
"Latvia","LV","2021-13","TESSy",3065,188,6.1,"Yes","P.1",0,188,0
"Latvia","LV","2021-13","TESSy",3065,188,6.1,"Yes","Other",49,188,26.1
"Latvia","LV","2021-14","TESSy",3503,191,5.5,"Yes","B.1.1.7",122,191,63.9
"Latvia","LV","2021-14","TESSy",3503,191,5.5,"Yes","B.1.1.7+E484K",0,191,0
"Latvia","LV","2021-14","TESSy",3503,191,5.5,"Yes","B.1.351",0,191,0
"Latvia","LV","2021-14","TESSy",3503,191,5.5,"Yes","B.1.616",0,191,0
"Latvia","LV","2021-14","TESSy",3503,191,5.5,"Yes","B.1.617",0,191,0
"Latvia","LV","2021-14","TESSy",3503,191,5.5,"Yes","P.1",0,191,0
"Latvia","LV","2021-14","TESSy",3503,191,5.5,"Yes","Other",69,191,36.1
"Latvia","LV","2021-15","TESSy",3726,379,10.2,"Yes","B.1.1.7",226,379,59.6
"Latvia","LV","2021-15","TESSy",3726,379,10.2,"Yes","B.1.1.7+E484K",0,379,0
"Latvia","LV","2021-15","TESSy",3726,379,10.2,"Yes","B.1.351",8,379,2.1
"Latvia","LV","2021-15","TESSy",3726,379,10.2,"Yes","B.1.616",0,379,0
"Latvia","LV","2021-15","TESSy",3726,379,10.2,"Yes","B.1.617",0,379,0
"Latvia","LV","2021-15","TESSy",3726,379,10.2,"Yes","P.1",0,379,0
"Latvia","LV","2021-15","TESSy",3726,379,10.2,"Yes","Other",145,379,38.3
"Latvia","LV","2021-16","TESSy",3982,275,6.9,"Yes","B.1.1.7",185,275,67.3
"Latvia","LV","2021-16","TESSy",3982,275,6.9,"Yes","B.1.1.7+E484K",0,275,0
"Latvia","LV","2021-16","TESSy",3982,275,6.9,"Yes","B.1.351",1,275,0.4
"Latvia","LV","2021-16","TESSy",3982,275,6.9,"Yes","B.1.616",0,275,0
"Latvia","LV","2021-16","TESSy",3982,275,6.9,"Yes","B.1.617",0,275,0
"Latvia","LV","2021-16","TESSy",3982,275,6.9,"Yes","P.1",1,275,0.4
"Latvia","LV","2021-16","TESSy",3982,275,6.9,"Yes","Other",88,275,32
"Latvia","LV","2021-17","TESSy",4434,96,2.2,"Yes","B.1.1.7",84,96,87.5
"Latvia","LV","2021-17","TESSy",4434,96,2.2,"Yes","B.1.1.7+E484K",0,96,0
"Latvia","LV","2021-17","TESSy",4434,96,2.2,"Yes","B.1.351",0,96,0
"Latvia","LV","2021-17","TESSy",4434,96,2.2,"Yes","B.1.616",0,96,0
"Latvia","LV","2021-17","TESSy",4434,96,2.2,"Yes","B.1.617",0,96,0
"Latvia","LV","2021-17","TESSy",4434,96,2.2,"Yes","P.1",0,96,0
"Latvia","LV","2021-17","TESSy",4434,96,2.2,"Yes","Other",12,96,12.5
"Latvia","LV","2021-18","TESSy",4213,192,4.6,"Yes","B.1.1.7",151,192,78.6
"Latvia","LV","2021-18","TESSy",4213,192,4.6,"Yes","B.1.1.7+E484K",0,192,0
"Latvia","LV","2021-18","TESSy",4213,192,4.6,"Yes","B.1.351",0,192,0
"Latvia","LV","2021-18","TESSy",4213,192,4.6,"Yes","B.1.616",0,192,0
"Latvia","LV","2021-18","TESSy",4213,192,4.6,"Yes","B.1.617",0,192,0
"Latvia","LV","2021-18","TESSy",4213,192,4.6,"Yes","P.1",0,192,0
"Latvia","LV","2021-18","TESSy",4213,192,4.6,"Yes","Other",41,192,21.4
"Latvia","LV","2021-19","TESSy",4015,96,2.4,"Yes","B.1.1.7",85,96,88.5
"Latvia","LV","2021-19","TESSy",4015,96,2.4,"Yes","B.1.1.7+E484K",0,96,0
"Latvia","LV","2021-19","TESSy",4015,96,2.4,"Yes","B.1.351",0,96,0
"Latvia","LV","2021-19","TESSy",4015,96,2.4,"Yes","B.1.616",0,96,0
"Latvia","LV","2021-19","TESSy",4015,96,2.4,"Yes","B.1.617",0,96,0
"Latvia","LV","2021-19","TESSy",4015,96,2.4,"Yes","P.1",0,96,0
"Latvia","LV","2021-19","TESSy",4015,96,2.4,"Yes","Other",11,96,11.5
"Latvia","LV","2021-20","TESSy",2967,161,5.4,"Yes","B.1.1.7",149,161,92.5
"Latvia","LV","2021-20","TESSy",2967,161,5.4,"Yes","B.1.1.7+E484K",0,161,0
"Latvia","LV","2021-20","TESSy",2967,161,5.4,"Yes","B.1.351",0,161,0
"Latvia","LV","2021-20","TESSy",2967,161,5.4,"Yes","B.1.616",0,161,0
"Latvia","LV","2021-20","TESSy",2967,161,5.4,"Yes","B.1.617",0,161,0
"Latvia","LV","2021-20","TESSy",2967,161,5.4,"Yes","P.1",0,161,0
"Latvia","LV","2021-20","TESSy",2967,161,5.4,"Yes","Other",12,161,7.5
"Latvia","LV","2021-21","TESSy",2153,463,21.5,"Yes","B.1.1.7",423,463,91.4
"Latvia","LV","2021-21","TESSy",2153,463,21.5,"Yes","B.1.351",1,463,0.2
"Latvia","LV","2021-21","TESSy",2153,463,21.5,"Yes","B.1.617",6,463,1.3
"Latvia","LV","2021-21","TESSy",2153,463,21.5,"Yes","B.1.617.2",2,463,0.4
"Latvia","LV","2021-21","TESSy",2153,463,21.5,"Yes","Other",31,463,6.7
"Latvia","LV","2021-22","TESSy",1714,357,20.8,"Yes","B.1.1.7",282,300,94
"Latvia","LV","2021-22","TESSy",1714,357,20.8,"Yes","B.1.351",1,300,0.3
"Latvia","LV","2021-22","TESSy",1714,357,20.8,"Yes","B.1.617",0,300,0
"Latvia","LV","2021-22","TESSy",1714,357,20.8,"Yes","B.1.617.2",3,300,1
"Latvia","LV","2021-22","TESSy",1714,357,20.8,"Yes","B.1.621",1,300,0.3
"Latvia","LV","2021-22","TESSy",1714,357,20.8,"Yes","UNK",57,NA,NA
"Latvia","LV","2021-22","TESSy",1714,357,20.8,"Yes","Other",13,300,4.3
"Latvia","LV","2021-23","TESSy",1218,471,38.7,"Yes","B.1.1.7",428,451,94.9
"Latvia","LV","2021-23","TESSy",1218,471,38.7,"Yes","B.1.617",0,451,0
"Latvia","LV","2021-23","TESSy",1218,471,38.7,"Yes","B.1.617.2",15,451,3.3
"Latvia","LV","2021-23","TESSy",1218,471,38.7,"Yes","UNK",20,NA,NA
"Latvia","LV","2021-23","TESSy",1218,471,38.7,"Yes","Other",8,451,1.8
"Latvia","LV","2021-24","TESSy",780,471,60.4,"Yes","B.1.1.7",392,442,88.7
"Latvia","LV","2021-24","TESSy",780,471,60.4,"Yes","B.1.617",0,442,0
"Latvia","LV","2021-24","TESSy",780,471,60.4,"Yes","B.1.617.2",26,442,5.9
"Latvia","LV","2021-24","TESSy",780,471,60.4,"Yes","P.1",1,442,0.2
"Latvia","LV","2021-24","TESSy",780,471,60.4,"Yes","UNK",29,NA,NA
"Latvia","LV","2021-24","TESSy",780,471,60.4,"Yes","Other",23,442,5.2
"Latvia","LV","2021-25","TESSy",400,327,81.8,"Yes","B.1.1.7",241,297,81.1
"Latvia","LV","2021-25","TESSy",400,327,81.8,"Yes","B.1.617",0,297,0
"Latvia","LV","2021-25","TESSy",400,327,81.8,"Yes","B.1.617.2",45,297,15.2
"Latvia","LV","2021-25","TESSy",400,327,81.8,"Yes","P.1",2,297,0.7
"Latvia","LV","2021-25","TESSy",400,327,81.8,"Yes","UNK",30,NA,NA
"Latvia","LV","2021-25","TESSy",400,327,81.8,"Yes","Other",9,297,3
"Latvia","LV","2021-26","TESSy",421,269,63.9,"Yes","B.1.1.7",151,197,76.6
"Latvia","LV","2021-26","TESSy",421,269,63.9,"Yes","B.1.617",0,197,0
"Latvia","LV","2021-26","TESSy",421,269,63.9,"Yes","B.1.617.2",35,197,17.8
"Latvia","LV","2021-26","TESSy",421,269,63.9,"Yes","UNK",72,NA,NA
"Latvia","LV","2021-26","TESSy",421,269,63.9,"Yes","Other",11,197,5.6
"Latvia","LV","2021-27","TESSy",268,188,70.1,"Yes","B.1.1.7",59,130,45.4
"Latvia","LV","2021-27","TESSy",268,188,70.1,"Yes","B.1.617",0,130,0
"Latvia","LV","2021-27","TESSy",268,188,70.1,"Yes","B.1.617.2",70,130,53.8
"Latvia","LV","2021-27","TESSy",268,188,70.1,"Yes","UNK",58,NA,NA
"Latvia","LV","2021-27","TESSy",268,188,70.1,"Yes","Other",1,130,0.8
"Latvia","LV","2021-28","TESSy",260,232,89.2,"Yes","B.1.1.7",34,228,14.9
"Latvia","LV","2021-28","TESSy",260,232,89.2,"Yes","B.1.351",1,228,0.4
"Latvia","LV","2021-28","TESSy",260,232,89.2,"Yes","B.1.617",0,228,0
"Latvia","LV","2021-28","TESSy",260,232,89.2,"Yes","B.1.617.2",185,228,81.1
"Latvia","LV","2021-28","TESSy",260,232,89.2,"Yes","UNK",4,NA,NA
"Latvia","LV","2021-28","TESSy",260,232,89.2,"Yes","Other",8,228,3.5
"Latvia","LV","2021-29","TESSy",322,189,58.7,"Yes","B.1.1.7",39,186,21
"Latvia","LV","2021-29","TESSy",322,189,58.7,"Yes","B.1.617",0,186,0
"Latvia","LV","2021-29","TESSy",322,189,58.7,"Yes","B.1.617.2",141,186,75.8
"Latvia","LV","2021-29","TESSy",322,189,58.7,"Yes","B.1.621",1,186,0.5
"Latvia","LV","2021-29","TESSy",322,189,58.7,"Yes","UNK",3,NA,NA
"Latvia","LV","2021-29","TESSy",322,189,58.7,"Yes","Other",5,186,2.7
"Latvia","LV","2021-30","TESSy",418,223,53.3,"Yes","B.1.1.7",7,221,3.2
"Latvia","LV","2021-30","TESSy",418,223,53.3,"Yes","B.1.617",0,221,0
"Latvia","LV","2021-30","TESSy",418,223,53.3,"Yes","B.1.617.2",210,221,95
"Latvia","LV","2021-30","TESSy",418,223,53.3,"Yes","UNK",2,NA,NA
"Latvia","LV","2021-30","TESSy",418,223,53.3,"Yes","Other",4,221,1.8
"Latvia","LV","2021-31","TESSy",522,135,25.9,"Yes","B.1.1.7",4,130,3.1
"Latvia","LV","2021-31","TESSy",522,135,25.9,"Yes","B.1.617",0,130,0
"Latvia","LV","2021-31","TESSy",522,135,25.9,"Yes","B.1.617.2",122,130,93.8
"Latvia","LV","2021-31","TESSy",522,135,25.9,"Yes","UNK",5,NA,NA
"Latvia","LV","2021-31","TESSy",522,135,25.9,"Yes","Other",4,130,3.1
"Latvia","LV","2021-32","TESSy",701,183,26.1,"Yes","B.1.1.7",1,175,0.6
"Latvia","LV","2021-32","TESSy",701,183,26.1,"Yes","B.1.617",0,175,0
"Latvia","LV","2021-32","TESSy",701,183,26.1,"Yes","B.1.617.2",169,175,96.6
"Latvia","LV","2021-32","TESSy",701,183,26.1,"Yes","UNK",8,NA,NA
"Latvia","LV","2021-32","TESSy",701,183,26.1,"Yes","Other",5,175,2.9
"Latvia","LV","2021-33","TESSy",923,154,16.7,"Yes","B.1.1.7",2,144,1.4
"Latvia","LV","2021-33","TESSy",923,154,16.7,"Yes","B.1.617",0,144,0
"Latvia","LV","2021-33","TESSy",923,154,16.7,"Yes","B.1.617.2",142,144,98.6
"Latvia","LV","2021-33","TESSy",923,154,16.7,"Yes","UNK",10,NA,NA
"Latvia","LV","2021-34","TESSy",1274,93,7.3,"Yes","B.1.617",0,82,0
"Latvia","LV","2021-34","TESSy",1274,93,7.3,"Yes","B.1.617.2",82,82,100
"Latvia","LV","2021-34","TESSy",1274,93,7.3,"Yes","UNK",11,NA,NA
"Latvia","LV","2021-35","TESSy",2199,188,8.5,"Yes","B.1.617",0,145,0
"Latvia","LV","2021-35","TESSy",2199,188,8.5,"Yes","B.1.617.2",145,145,100
"Latvia","LV","2021-35","TESSy",2199,188,8.5,"Yes","UNK",43,NA,NA
"Latvia","LV","2021-36","TESSy",2675,265,9.9,"Yes","B.1.617",0,259,0
"Latvia","LV","2021-36","TESSy",2675,265,9.9,"Yes","B.1.617.2",259,259,100
"Latvia","LV","2021-36","TESSy",2675,265,9.9,"Yes","UNK",6,NA,NA
"Latvia","LV","2021-37","TESSy",3367,343,10.2,"Yes","B.1.1.7",2,271,0.7
"Latvia","LV","2021-37","TESSy",3367,343,10.2,"Yes","B.1.617",0,271,0
"Latvia","LV","2021-37","TESSy",3367,343,10.2,"Yes","B.1.617.2",267,271,98.5
"Latvia","LV","2021-37","TESSy",3367,343,10.2,"Yes","UNK",72,NA,NA
"Latvia","LV","2021-37","TESSy",3367,343,10.2,"Yes","Other",2,271,0.7
"Latvia","LV","2021-38","TESSy",4226,987,23.4,"Yes","B.1.1.7",2,888,0.2
"Latvia","LV","2021-38","TESSy",4226,987,23.4,"Yes","B.1.617",0,888,0
"Latvia","LV","2021-38","TESSy",4226,987,23.4,"Yes","B.1.617.2",886,888,99.8
"Latvia","LV","2021-38","TESSy",4226,987,23.4,"Yes","UNK",99,NA,NA
"Latvia","LV","2021-39","TESSy",6855,563,8.2,"Yes","B.1.1.7",2,512,0.4
"Latvia","LV","2021-39","TESSy",6855,563,8.2,"Yes","B.1.617",0,512,0
"Latvia","LV","2021-39","TESSy",6855,563,8.2,"Yes","B.1.617.2",510,512,99.6
"Latvia","LV","2021-39","TESSy",6855,563,8.2,"Yes","UNK",51,NA,NA
"Latvia","LV","2021-40","TESSy",9635,474,4.9,"Yes","B.1.1.7",2,423,0.5
"Latvia","LV","2021-40","TESSy",9635,474,4.9,"Yes","B.1.617",0,423,0
"Latvia","LV","2021-40","TESSy",9635,474,4.9,"Yes","B.1.617.2",421,423,99.5
"Latvia","LV","2021-40","TESSy",9635,474,4.9,"Yes","UNK",51,NA,NA
"Latvia","LV","2021-41","TESSy",14340,459,3.2,"Yes","B.1.617",0,403,0
"Latvia","LV","2021-41","TESSy",14340,459,3.2,"Yes","B.1.617.2",403,403,100
"Latvia","LV","2021-41","TESSy",14340,459,3.2,"Yes","UNK",56,NA,NA
"Latvia","LV","2021-42","TESSy",16957,590,3.5,"Yes","B.1.1.7",2,572,0.3
"Latvia","LV","2021-42","TESSy",16957,590,3.5,"Yes","B.1.617",0,572,0
"Latvia","LV","2021-42","TESSy",16957,590,3.5,"Yes","B.1.617.2",570,572,99.7
"Latvia","LV","2021-42","TESSy",16957,590,3.5,"Yes","UNK",18,NA,NA
"Latvia","LV","2021-43","TESSy",16566,470,2.8,"Yes","B.1.617",0,449,0
"Latvia","LV","2021-43","TESSy",16566,470,2.8,"Yes","B.1.617.2",449,449,100
"Latvia","LV","2021-43","TESSy",16566,470,2.8,"Yes","UNK",21,NA,NA
"Latvia","LV","2021-44","TESSy",12685,633,5,"Yes","B.1.617",0,520,0
"Latvia","LV","2021-44","TESSy",12685,633,5,"Yes","B.1.617.2",520,520,100
"Latvia","LV","2021-44","TESSy",12685,633,5,"Yes","UNK",113,NA,NA
"Latvia","LV","2021-45","TESSy",8516,466,5.5,"Yes","B.1.617",0,456,0
"Latvia","LV","2021-45","TESSy",8516,466,5.5,"Yes","B.1.617.2",456,456,100
"Latvia","LV","2021-45","TESSy",8516,466,5.5,"Yes","UNK",10,NA,NA
"Latvia","LV","2021-46","TESSy",5776,626,10.8,"Yes","B.1.617",0,596,0
"Latvia","LV","2021-46","TESSy",5776,626,10.8,"Yes","B.1.617.2",596,596,100
"Latvia","LV","2021-46","TESSy",5776,626,10.8,"Yes","UNK",30,NA,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","AT.1",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","AY.4.2",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","B.1.1.7",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","B.1.1.7+E484K",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","B.1.351",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","B.1.427/B.1.429",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","B.1.525",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","B.1.526",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","B.1.616",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","B.1.617",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","B.1.617.1",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","B.1.617.2",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","B.1.617.3",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","B.1.620",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","B.1.621",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","B.1.640",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","C.1.2",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","C.37",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","P.1",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","P.3",0,0,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","UNK",0,NA,NA
"Liechtenstein","LI","2020-40","GISAID",10,0,0,"Yes","Other",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","AT.1",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","AY.4.2",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","B.1.1.7",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","B.1.1.7+E484K",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","B.1.351",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","B.1.427/B.1.429",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","B.1.525",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","B.1.526",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","B.1.616",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","B.1.617",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","B.1.617.1",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","B.1.617.2",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","B.1.617.3",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","B.1.620",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","B.1.621",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","B.1.640",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","C.1.2",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","C.37",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","P.1",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","P.3",0,0,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","UNK",0,NA,NA
"Liechtenstein","LI","2020-41","GISAID",21,0,0,"Yes","Other",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","AT.1",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","AY.4.2",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","B.1.1.7",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","B.1.1.7+E484K",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","B.1.351",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","B.1.427/B.1.429",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","B.1.525",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","B.1.526",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","B.1.616",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","B.1.617",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","B.1.617.1",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","B.1.617.2",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","B.1.617.3",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","B.1.620",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","B.1.621",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","B.1.640",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","C.1.2",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","C.37",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","P.1",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","P.3",0,0,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","UNK",0,NA,NA
"Liechtenstein","LI","2020-42","GISAID",76,0,0,"Yes","Other",0,0,NA
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","AT.1",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","AY.4.2",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","B.1.1.7",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","B.1.1.7+E484K",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","B.1.351",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","B.1.427/B.1.429",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","B.1.525",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","B.1.526",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","B.1.616",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","B.1.617",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","B.1.617.1",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","B.1.617.2",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","B.1.617.3",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","B.1.620",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","B.1.621",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","B.1.640",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","C.1.2",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","C.37",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","P.1",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","P.3",0,3,0
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","UNK",0,NA,NA
"Liechtenstein","LI","2020-43","GISAID",177,3,1.7,"Yes","Other",3,3,100
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","AT.1",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","AY.4.2",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","B.1.1.7",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","B.1.1.7+E484K",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","B.1.351",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","B.1.427/B.1.429",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","B.1.525",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","B.1.526",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","B.1.616",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","B.1.617",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","B.1.617.1",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","B.1.617.2",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","B.1.617.3",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","B.1.620",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","B.1.621",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","B.1.640",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","C.1.2",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","C.37",0,0,NA
"Liechtenstein","LI","2020-44","GISAID",196,0,0,"Yes","P.1",0,0,NA
