"WeekEndDate"	"LTLA"	"Lineage"	"Count"
"2021-11-06"	"E07000165"	"AY.36"	2
"2021-11-06"	"E07000165"	"AY.4"	64
"2021-11-06"	"E07000165"	"AY.4.2"	9
"2021-11-06"	"E07000165"	"AY.4.2.1"	1
"2021-11-06"	"E07000165"	"AY.43"	1
"2021-11-06"	"E07000165"	"AY.46.5"	2
"2021-11-06"	"E07000165"	"AY.47"	1
"2021-11-06"	"E07000165"	"AY.5"	1
"2021-11-06"	"E07000165"	"AY.6"	2
"2021-11-06"	"E07000165"	"AY.9.2"	1
"2021-11-06"	"E07000165"	"AY.98"	2
"2021-11-06"	"E07000165"	"B.1.617.2"	2
"2021-11-06"	"E07000166"	"AY.4"	17
"2021-11-06"	"E07000166"	"AY.4.2"	3
"2021-11-06"	"E07000166"	"AY.4.2.1"	1
"2021-11-06"	"E07000166"	"AY.5"	1
"2021-11-06"	"E07000167"	"AY.111"	6
"2021-11-06"	"E07000167"	"AY.3"	1
"2021-11-06"	"E07000167"	"AY.4"	8
"2021-11-06"	"E07000167"	"AY.4.2"	2
"2021-11-06"	"E07000167"	"AY.4.2.1"	1
"2021-11-06"	"E07000167"	"AY.46.5"	1
"2021-11-06"	"E07000167"	"AY.5"	2
"2021-11-06"	"E07000168"	"AY.111"	6
"2021-11-06"	"E07000168"	"AY.120"	7
"2021-11-06"	"E07000168"	"AY.3"	1
"2021-11-06"	"E07000168"	"AY.34"	1
"2021-11-06"	"E07000168"	"AY.4"	45
"2021-11-06"	"E07000168"	"AY.4.2"	7
"2021-11-06"	"E07000168"	"AY.4.2.1"	1
"2021-11-06"	"E07000168"	"AY.43"	2
"2021-11-06"	"E07000168"	"AY.46.5"	4
"2021-11-06"	"E07000168"	"AY.5"	5
"2021-11-06"	"E07000168"	"AY.98"	1
"2021-11-06"	"E07000168"	"B.1.617.2"	1
"2021-11-06"	"E07000169"	"AY.4"	28
"2021-11-06"	"E07000169"	"AY.4.2"	3
"2021-11-06"	"E07000169"	"AY.5"	1
"2021-11-06"	"E07000169"	"AY.6"	2
"2021-11-06"	"E07000169"	"AY.7"	1
"2021-11-06"	"E07000169"	"AY.98"	1
"2021-11-06"	"E07000169"	"B.1.617.2"	1
"2021-11-06"	"E07000170"	"AY.120"	1
"2021-11-06"	"E07000170"	"AY.122"	2
"2021-11-06"	"E07000170"	"AY.4"	40
"2021-11-06"	"E07000170"	"AY.4.2"	1
"2021-11-06"	"E07000170"	"AY.4.2.1"	3
"2021-11-06"	"E07000170"	"AY.43"	1
"2021-11-06"	"E07000170"	"AY.98"	4
"2021-11-06"	"E07000171"	"AY.111"	1
"2021-11-06"	"E07000171"	"AY.120"	2
"2021-11-06"	"E07000171"	"AY.4"	30
"2021-11-06"	"E07000171"	"AY.4.2"	5
"2021-11-06"	"E07000171"	"AY.5"	1
"2021-11-06"	"E07000171"	"AY.7.1"	1
"2021-11-06"	"E07000171"	"AY.98"	3
"2021-11-06"	"E07000171"	"B.1.617.2"	4
"2021-11-06"	"E07000172"	"AY.120"	4
"2021-11-06"	"E07000172"	"AY.122"	1
"2021-11-06"	"E07000172"	"AY.4"	34
"2021-11-06"	"E07000172"	"AY.4.2"	2
"2021-11-06"	"E07000172"	"AY.43"	4
"2021-11-06"	"E07000172"	"AY.46.5"	4
"2021-11-06"	"E07000172"	"AY.5"	4
"2021-11-06"	"E07000172"	"AY.98"	4
"2021-11-06"	"E07000172"	"None"	2
"2021-11-06"	"E07000173"	"AY.120"	1
"2021-11-06"	"E07000173"	"AY.122"	1
"2021-11-06"	"E07000173"	"AY.4"	65
"2021-11-06"	"E07000173"	"AY.4.2"	4
"2021-11-06"	"E07000173"	"AY.4.2.1"	1
"2021-11-06"	"E07000173"	"AY.4.3"	1
"2021-11-06"	"E07000173"	"AY.43"	6
"2021-11-06"	"E07000173"	"AY.44"	1
"2021-11-06"	"E07000173"	"AY.46.5"	4
"2021-11-06"	"E07000173"	"AY.5"	3
"2021-11-06"	"E07000173"	"AY.50"	1
"2021-11-06"	"E07000173"	"AY.6"	1
"2021-11-06"	"E07000173"	"AY.9"	1
"2021-11-06"	"E07000173"	"AY.98"	3
"2021-11-06"	"E07000173"	"AY.98.1"	1
"2021-11-06"	"E07000173"	"B.1.617.2"	2
"2021-11-06"	"E07000173"	"None"	1
"2021-11-06"	"E07000174"	"AY.120"	2
"2021-11-06"	"E07000174"	"AY.4"	30
"2021-11-06"	"E07000174"	"AY.4.2"	4
"2021-11-06"	"E07000174"	"AY.5"	2
"2021-11-06"	"E07000174"	"AY.98.1"	3
"2021-11-06"	"E07000174"	"B.1.617.2"	1
"2021-11-06"	"E07000175"	"AY.122"	1
"2021-11-06"	"E07000175"	"AY.36"	1
"2021-11-06"	"E07000175"	"AY.4"	33
"2021-11-06"	"E07000175"	"AY.4.2"	8
"2021-11-06"	"E07000175"	"AY.4.2.1"	2
"2021-11-06"	"E07000175"	"AY.43"	3
"2021-11-06"	"E07000175"	"AY.46.5"	1
"2021-11-06"	"E07000175"	"AY.5"	4
"2021-11-06"	"E07000175"	"AY.98"	3
"2021-11-06"	"E07000175"	"AY.98.1"	2
"2021-11-06"	"E07000175"	"B.1.617.2"	4
"2021-11-06"	"E07000175"	"None"	2
"2021-11-06"	"E07000176"	"AY.120"	2
"2021-11-06"	"E07000176"	"AY.4"	28
"2021-11-06"	"E07000176"	"AY.98"	3
"2021-11-06"	"E07000177"	"AY.111"	1
"2021-11-06"	"E07000177"	"AY.120"	2
"2021-11-06"	"E07000177"	"AY.122"	1
"2021-11-06"	"E07000177"	"AY.4"	38
"2021-11-06"	"E07000177"	"AY.4.2"	9
"2021-11-06"	"E07000177"	"AY.4.2.1"	1
"2021-11-06"	"E07000177"	"AY.43"	9
"2021-11-06"	"E07000177"	"AY.46.5"	1
"2021-11-06"	"E07000177"	"AY.5"	6
"2021-11-06"	"E07000177"	"AY.6"	5
"2021-11-06"	"E07000177"	"AY.90"	4
"2021-11-06"	"E07000177"	"B.1.617.2"	9
"2021-11-06"	"E07000177"	"None"	3
"2021-11-06"	"E07000178"	"AY.100"	1
"2021-11-06"	"E07000178"	"AY.111"	1
"2021-11-06"	"E07000178"	"AY.120"	1
"2021-11-06"	"E07000178"	"AY.4"	39
"2021-11-06"	"E07000178"	"AY.4.2"	3
"2021-11-06"	"E07000178"	"AY.4.2.1"	3
"2021-11-06"	"E07000178"	"AY.4.5"	1
"2021-11-06"	"E07000178"	"AY.43"	3
"2021-11-06"	"E07000178"	"AY.46.5"	1
"2021-11-06"	"E07000178"	"B.1.617.2"	7
"2021-11-06"	"E07000178"	"None"	1
"2021-11-06"	"E07000179"	"AY.120"	2
"2021-11-06"	"E07000179"	"AY.122"	1
"2021-11-06"	"E07000179"	"AY.25"	1
"2021-11-06"	"E07000179"	"AY.4"	53
"2021-11-06"	"E07000179"	"AY.4.2"	8
"2021-11-06"	"E07000179"	"AY.4.2.1"	1
"2021-11-06"	"E07000179"	"AY.43"	1
"2021-11-06"	"E07000179"	"AY.46.5"	2
"2021-11-06"	"E07000179"	"AY.5"	4
"2021-11-06"	"E07000179"	"AY.6"	4
"2021-11-06"	"E07000179"	"AY.7"	1
"2021-11-06"	"E07000179"	"AY.98"	2
"2021-11-06"	"E07000179"	"B.1.617.2"	4
"2021-11-06"	"E07000180"	"AY.100"	2
"2021-11-06"	"E07000180"	"AY.111"	1
"2021-11-06"	"E07000180"	"AY.120"	2
"2021-11-06"	"E07000180"	"AY.4"	41
"2021-11-06"	"E07000180"	"AY.4.2"	12
"2021-11-06"	"E07000180"	"AY.4.2.1"	1
"2021-11-06"	"E07000180"	"AY.43"	3
"2021-11-06"	"E07000180"	"AY.46.5"	1
"2021-11-06"	"E07000180"	"AY.5"	2
"2021-11-06"	"E07000180"	"AY.6"	3
"2021-11-06"	"E07000180"	"AY.90"	1
"2021-11-06"	"E07000180"	"B.1.617.2"	7
"2021-11-06"	"E07000181"	"AY.100"	1
"2021-11-06"	"E07000181"	"AY.111"	1
"2021-11-06"	"E07000181"	"AY.120"	2
"2021-11-06"	"E07000181"	"AY.122"	1
"2021-11-06"	"E07000181"	"AY.34"	1
"2021-11-06"	"E07000181"	"AY.4"	42
"2021-11-06"	"E07000181"	"AY.4.2"	10
"2021-11-06"	"E07000181"	"AY.4.2.1"	5
"2021-11-06"	"E07000181"	"AY.43"	3
"2021-11-06"	"E07000181"	"AY.5"	4
"2021-11-06"	"E07000181"	"AY.6"	3
"2021-11-06"	"E07000181"	"AY.98"	5
"2021-11-06"	"E07000181"	"AY.99"	1
"2021-11-06"	"E07000181"	"B.1.617.2"	5
"2021-11-06"	"E07000181"	"None"	1
"2021-11-06"	"E07000187"	"AY.100"	1
"2021-11-06"	"E07000187"	"AY.111"	4
"2021-11-06"	"E07000187"	"AY.120"	2
"2021-11-06"	"E07000187"	"AY.4"	44
"2021-11-06"	"E07000187"	"AY.4.2"	4
"2021-11-06"	"E07000187"	"AY.4.2.1"	2
"2021-11-06"	"E07000187"	"AY.43"	6
"2021-11-06"	"E07000187"	"AY.46.5"	4
"2021-11-06"	"E07000187"	"AY.5"	6
"2021-11-06"	"E07000187"	"AY.98"	3
"2021-11-06"	"E07000187"	"B.1.617.2"	1
"2021-11-06"	"E07000188"	"AY.111"	2
"2021-11-06"	"E07000188"	"AY.120"	2
"2021-11-06"	"E07000188"	"AY.122"	2
"2021-11-06"	"E07000188"	"AY.4"	51
"2021-11-06"	"E07000188"	"AY.4.2"	6
"2021-11-06"	"E07000188"	"AY.5"	1
"2021-11-06"	"E07000188"	"AY.6"	2
"2021-11-06"	"E07000188"	"B.1.617.2"	2
"2021-11-06"	"E07000188"	"None"	2
"2021-11-06"	"E07000189"	"AY.120"	2
"2021-11-06"	"E07000189"	"AY.34"	2
"2021-11-06"	"E07000189"	"AY.4"	32
"2021-11-06"	"E07000189"	"AY.4.2"	19
"2021-11-06"	"E07000189"	"AY.4.2.1"	3
"2021-11-06"	"E07000189"	"AY.42"	1
"2021-11-06"	"E07000189"	"AY.46.5"	9
"2021-11-06"	"E07000189"	"AY.5"	3
"2021-11-06"	"E07000189"	"AY.6"	6
"2021-11-06"	"E07000189"	"AY.90"	2
"2021-11-06"	"E07000189"	"B.1.617.2"	1
"2021-11-06"	"E07000189"	"None"	1
"2021-11-06"	"E07000192"	"AY.120"	5
"2021-11-06"	"E07000192"	"AY.4"	33
"2021-11-06"	"E07000192"	"AY.4.2"	14
"2021-11-06"	"E07000192"	"AY.46.5"	2
"2021-11-06"	"E07000192"	"AY.98"	4
"2021-11-06"	"E07000192"	"B.1.617.2"	1
"2021-11-06"	"E07000193"	"AY.111"	2
"2021-11-06"	"E07000193"	"AY.120"	4
"2021-11-06"	"E07000193"	"AY.34"	1
"2021-11-06"	"E07000193"	"AY.4"	51
"2021-11-06"	"E07000193"	"AY.4.2"	10
"2021-11-06"	"E07000193"	"AY.4.2.1"	1
"2021-11-06"	"E07000193"	"AY.43"	2
"2021-11-06"	"E07000193"	"AY.98"	1
"2021-11-06"	"E07000193"	"B.1.617.2"	3
"2021-11-06"	"E07000194"	"AY.34"	1
"2021-11-06"	"E07000194"	"AY.36"	1
"2021-11-06"	"E07000194"	"AY.4"	22
"2021-11-06"	"E07000194"	"AY.4.2"	4
"2021-11-06"	"E07000194"	"AY.43"	2
"2021-11-06"	"E07000194"	"AY.46.5"	1
"2021-11-06"	"E07000195"	"AY.120"	2
"2021-11-06"	"E07000195"	"AY.4"	51
"2021-11-06"	"E07000195"	"AY.4.2"	12
"2021-11-06"	"E07000195"	"AY.43"	1
"2021-11-06"	"E07000195"	"AY.9.2"	5
"2021-11-06"	"E07000195"	"B.1.617.2"	3
"2021-11-06"	"E07000196"	"AY.120"	5
"2021-11-06"	"E07000196"	"AY.4"	26
"2021-11-06"	"E07000196"	"AY.4.2"	6
"2021-11-06"	"E07000196"	"AY.43"	2
"2021-11-06"	"E07000196"	"AY.98"	1
"2021-11-06"	"E07000196"	"AY.98.1"	1
"2021-11-06"	"E07000197"	"AY.120"	3
"2021-11-06"	"E07000197"	"AY.4"	59
"2021-11-06"	"E07000197"	"AY.4.2"	18
"2021-11-06"	"E07000197"	"AY.4.2.1"	2
"2021-11-06"	"E07000197"	"AY.43"	6
"2021-11-06"	"E07000197"	"AY.5"	1
"2021-11-06"	"E07000197"	"AY.9.2"	1
"2021-11-06"	"E07000197"	"AY.98"	1
"2021-11-06"	"E07000197"	"B.1.617.2"	3
"2021-11-06"	"E07000198"	"AY.120"	1
"2021-11-06"	"E07000198"	"AY.4"	40
"2021-11-06"	"E07000198"	"AY.4.2"	11
"2021-11-06"	"E07000198"	"AY.46.5"	6
"2021-11-06"	"E07000198"	"AY.5"	1
"2021-11-06"	"E07000198"	"AY.98"	1
"2021-11-06"	"E07000198"	"B.1.617.2"	2
"2021-11-06"	"E07000199"	"AY.120"	4
"2021-11-06"	"E07000199"	"AY.4"	35
"2021-11-06"	"E07000199"	"AY.4.2"	4
"2021-11-06"	"E07000199"	"AY.43"	1
"2021-11-06"	"E07000199"	"AY.5"	1
"2021-11-06"	"E07000199"	"AY.6"	2
"2021-11-06"	"E07000199"	"AY.9.2"	1
"2021-11-06"	"E07000199"	"B.1.617.2"	2
"2021-11-06"	"E07000200"	"AY.111"	1
"2021-11-06"	"E07000200"	"AY.120"	4
"2021-11-06"	"E07000200"	"AY.4"	19
"2021-11-06"	"E07000200"	"AY.4.2"	5
"2021-11-06"	"E07000200"	"AY.4.2.1"	5
"2021-11-06"	"E07000200"	"AY.43"	4
"2021-11-06"	"E07000200"	"AY.46.5"	1
"2021-11-06"	"E07000200"	"AY.5"	14
"2021-11-06"	"E07000200"	"AY.6"	1
"2021-11-06"	"E07000200"	"AY.89"	1
"2021-11-06"	"E07000200"	"AY.98"	3
"2021-11-06"	"E07000200"	"B.1.617.2"	1
"2021-11-06"	"E07000202"	"AY.111"	2
"2021-11-06"	"E07000202"	"AY.120"	3
"2021-11-06"	"E07000202"	"AY.4"	84
"2021-11-06"	"E07000202"	"AY.4.2"	4
"2021-11-06"	"E07000202"	"AY.4.2.1"	2
"2021-11-06"	"E07000202"	"AY.42"	2
"2021-11-06"	"E07000202"	"AY.43"	3
"2021-11-06"	"E07000202"	"AY.46.5"	1
"2021-11-06"	"E07000202"	"AY.5"	2
"2021-11-06"	"E07000202"	"AY.6"	1
"2021-11-06"	"E07000202"	"AY.9"	2
"2021-11-06"	"E07000202"	"AY.98"	4
"2021-11-06"	"E07000202"	"B.1.617.2"	6
"2021-11-06"	"E07000203"	"AY.122"	1
"2021-11-06"	"E07000203"	"AY.4"	30
"2021-11-06"	"E07000203"	"AY.4.2"	5
"2021-11-06"	"E07000203"	"AY.4.2.1"	1
"2021-11-06"	"E07000203"	"AY.43"	2
"2021-11-06"	"E07000203"	"AY.46.5"	1
"2021-11-06"	"E07000203"	"AY.6"	2
"2021-11-06"	"E07000203"	"AY.9"	2
"2021-11-06"	"E07000203"	"AY.98"	4
"2021-11-06"	"E07000203"	"B.1.617.2"	3
"2021-11-06"	"E07000203"	"None"	1
"2021-11-06"	"E07000207"	"AY.120"	1
"2021-11-06"	"E07000207"	"AY.25"	1
"2021-11-06"	"E07000207"	"AY.34"	1
"2021-11-06"	"E07000207"	"AY.4"	51
"2021-11-06"	"E07000207"	"AY.4.2"	7
"2021-11-06"	"E07000207"	"AY.4.2.1"	3
"2021-11-06"	"E07000207"	"AY.43"	6
"2021-11-06"	"E07000207"	"AY.5"	1
"2021-11-06"	"E07000207"	"AY.6"	1
"2021-11-06"	"E07000207"	"AY.7.1"	2
"2021-11-06"	"E07000207"	"AY.9.2"	6
"2021-11-06"	"E07000207"	"AY.98"	2
"2021-11-06"	"E07000207"	"B.1.617.2"	7
"2021-11-06"	"E07000207"	"None"	4
"2021-11-06"	"E07000208"	"AY.34"	4
"2021-11-06"	"E07000208"	"AY.4"	21
"2021-11-06"	"E07000208"	"AY.4.2"	10
"2021-11-06"	"E07000208"	"AY.4.5"	1
"2021-11-06"	"E07000208"	"AY.43"	2
"2021-11-06"	"E07000208"	"AY.5"	2
"2021-11-06"	"E07000208"	"AY.98"	5
"2021-11-06"	"E07000208"	"B.1.617.2"	4
"2021-11-06"	"E07000208"	"None"	2
"2021-11-06"	"E07000209"	"AY.120"	2
"2021-11-06"	"E07000209"	"AY.122"	2
"2021-11-06"	"E07000209"	"AY.3"	1
"2021-11-06"	"E07000209"	"AY.4"	46
"2021-11-06"	"E07000209"	"AY.4.2"	7
"2021-11-06"	"E07000209"	"AY.4.2.1"	1
"2021-11-06"	"E07000209"	"AY.43"	3
"2021-11-06"	"E07000209"	"AY.5"	2
"2021-11-06"	"E07000209"	"AY.6"	1
"2021-11-06"	"E07000209"	"AY.9"	1
"2021-11-06"	"E07000209"	"AY.98"	6
"2021-11-06"	"E07000209"	"B.1.617.2"	3
"2021-11-06"	"E07000209"	"None"	2
"2021-11-06"	"E07000210"	"AY.111"	1
"2021-11-06"	"E07000210"	"AY.34"	6
"2021-11-06"	"E07000210"	"AY.4"	19
"2021-11-06"	"E07000210"	"AY.4.2"	4
"2021-11-06"	"E07000210"	"AY.43"	3
"2021-11-06"	"E07000210"	"AY.5"	2
"2021-11-06"	"E07000210"	"AY.6"	2
"2021-11-06"	"E07000210"	"B.1.617.2"	1
"2021-11-06"	"E07000210"	"None"	1
"2021-11-06"	"E07000211"	"AY.111"	1
"2021-11-06"	"E07000211"	"AY.34"	3
"2021-11-06"	"E07000211"	"AY.36"	1
"2021-11-06"	"E07000211"	"AY.4"	56
"2021-11-06"	"E07000211"	"AY.4.2"	8
"2021-11-06"	"E07000211"	"AY.4.2.1"	4
"2021-11-06"	"E07000211"	"AY.43"	5
"2021-11-06"	"E07000211"	"AY.46.5"	1
"2021-11-06"	"E07000211"	"AY.5"	2
"2021-11-06"	"E07000211"	"AY.6"	6
"2021-11-06"	"E07000211"	"AY.98"	5
"2021-11-06"	"E07000211"	"B.1.617.2"	3
"2021-11-06"	"E07000211"	"None"	3
"2021-11-06"	"E07000212"	"AY.4"	29
"2021-11-06"	"E07000212"	"AY.4.2"	1
"2021-11-06"	"E07000212"	"AY.4.2.1"	1
"2021-11-06"	"E07000212"	"AY.43"	3
"2021-11-06"	"E07000212"	"AY.6"	3
"2021-11-06"	"E07000212"	"AY.9.2"	7
"2021-11-06"	"E07000212"	"AY.98"	2
"2021-11-06"	"E07000212"	"B.1.617.2"	1
"2021-11-06"	"E07000213"	"AY.111"	1
"2021-11-06"	"E07000213"	"AY.120"	1
"2021-11-06"	"E07000213"	"AY.4"	48
"2021-11-06"	"E07000213"	"AY.4.2"	14
"2021-11-06"	"E07000213"	"AY.4.2.1"	1
"2021-11-06"	"E07000213"	"AY.4.5"	3
"2021-11-06"	"E07000213"	"AY.43"	4
"2021-11-06"	"E07000213"	"AY.5"	2
"2021-11-06"	"E07000213"	"AY.6"	2
"2021-11-06"	"E07000213"	"AY.9.2"	7
"2021-11-06"	"E07000213"	"AY.98"	6
"2021-11-06"	"E07000213"	"B.1.617.2"	6
"2021-11-06"	"E07000213"	"None"	3
"2021-11-06"	"E07000214"	"AY.4"	35
"2021-11-06"	"E07000214"	"AY.4.2"	8
"2021-11-06"	"E07000214"	"AY.43"	1
"2021-11-06"	"E07000214"	"AY.6"	2
"2021-11-06"	"E07000214"	"AY.89"	1
"2021-11-06"	"E07000214"	"AY.98"	8
"2021-11-06"	"E07000214"	"B.1.617.2"	2
"2021-11-06"	"E07000214"	"None"	2
"2021-11-06"	"E07000215"	"AY.36"	5
"2021-11-06"	"E07000215"	"AY.4"	29
"2021-11-06"	"E07000215"	"AY.4.2"	2
"2021-11-06"	"E07000215"	"AY.4.2.1"	1
"2021-11-06"	"E07000215"	"AY.43"	3
"2021-11-06"	"E07000215"	"AY.98"	2
"2021-11-06"	"E07000215"	"B.1.617.2"	1
"2021-11-06"	"E07000216"	"AY.111"	1
"2021-11-06"	"E07000216"	"AY.36"	1
"2021-11-06"	"E07000216"	"AY.4"	53
"2021-11-06"	"E07000216"	"AY.4.2"	8
"2021-11-06"	"E07000216"	"AY.4.2.1"	1
"2021-11-06"	"E07000216"	"AY.42"	1
"2021-11-06"	"E07000216"	"AY.43"	9
"2021-11-06"	"E07000216"	"AY.6"	2
"2021-11-06"	"E07000216"	"AY.98"	4
"2021-11-06"	"E07000216"	"B.1.617.2"	4
"2021-11-06"	"E07000216"	"None"	1
"2021-11-06"	"E07000217"	"AY.111"	3
"2021-11-06"	"E07000217"	"AY.120"	1
"2021-11-06"	"E07000217"	"AY.122"	2
"2021-11-06"	"E07000217"	"AY.4"	20
"2021-11-06"	"E07000217"	"AY.4.2"	2
"2021-11-06"	"E07000217"	"AY.43"	4
"2021-11-06"	"E07000217"	"AY.9.2"	1
"2021-11-06"	"E07000217"	"AY.98"	3
"2021-11-06"	"E07000217"	"B.1.617.2"	3
"2021-11-06"	"E07000218"	"AY.120"	4
"2021-11-06"	"E07000218"	"AY.4"	20
"2021-11-06"	"E07000218"	"AY.4.2"	5
"2021-11-06"	"E07000218"	"AY.43"	3
"2021-11-06"	"E07000218"	"AY.6"	4
"2021-11-06"	"E07000218"	"AY.98"	2
"2021-11-06"	"E07000218"	"B.1.617.2"	1
"2021-11-06"	"E07000219"	"AY.120"	2
"2021-11-06"	"E07000219"	"AY.4"	61
"2021-11-06"	"E07000219"	"AY.4.2"	13
"2021-11-06"	"E07000219"	"AY.4.2.1"	3
"2021-11-06"	"E07000219"	"AY.6"	1
"2021-11-06"	"E07000219"	"AY.98"	1
"2021-11-06"	"E07000219"	"B.1.617.2"	7
"2021-11-06"	"E07000220"	"AY.120"	1
"2021-11-06"	"E07000220"	"AY.4"	18
"2021-11-06"	"E07000220"	"AY.4.2"	12
"2021-11-06"	"E07000220"	"AY.43"	1
"2021-11-06"	"E07000220"	"AY.5"	5
"2021-11-06"	"E07000220"	"B.1.617.2"	1
"2021-11-06"	"E07000221"	"AY.120"	2
"2021-11-06"	"E07000221"	"AY.122"	3
"2021-11-06"	"E07000221"	"AY.4"	44
"2021-11-06"	"E07000221"	"AY.4.2"	17
"2021-11-06"	"E07000221"	"AY.43"	5
"2021-11-06"	"E07000221"	"AY.46.5"	5
"2021-11-06"	"E07000221"	"AY.5"	8
"2021-11-06"	"E07000221"	"AY.6"	3
"2021-11-06"	"E07000221"	"AY.98"	5
"2021-11-06"	"E07000221"	"B.1.617.2"	4
"2021-11-06"	"E07000221"	"None"	2
"2021-11-06"	"E07000222"	"AY.4"	57
"2021-11-06"	"E07000222"	"AY.4.2"	17
"2021-11-06"	"E07000222"	"AY.43"	7
"2021-11-06"	"E07000222"	"AY.5"	5
"2021-11-06"	"E07000222"	"AY.98"	3
"2021-11-06"	"E07000222"	"B.1.617.2"	3
"2021-11-06"	"E07000223"	"AY.4"	13
"2021-11-06"	"E07000223"	"AY.4.2"	6
"2021-11-06"	"E07000223"	"AY.4.3"	1
"2021-11-06"	"E07000223"	"AY.6"	2
"2021-11-06"	"E07000223"	"B.1.617.2"	3
"2021-11-06"	"E07000224"	"AY.120"	1
"2021-11-06"	"E07000224"	"AY.122"	1
"2021-11-06"	"E07000224"	"AY.4"	58
"2021-11-06"	"E07000224"	"AY.4.2"	23
"2021-11-06"	"E07000224"	"AY.4.2.1"	4
"2021-11-06"	"E07000224"	"AY.4.3"	1
"2021-11-06"	"E07000224"	"AY.43"	3
"2021-11-06"	"E07000224"	"AY.46.5"	1
"2021-11-06"	"E07000224"	"AY.5"	1
"2021-11-06"	"E07000224"	"AY.97"	2
"2021-11-06"	"E07000224"	"B.1.617.2"	4
"2021-11-06"	"E07000224"	"None"	4
"2021-11-06"	"E07000225"	"AY.120"	1
"2021-11-06"	"E07000225"	"AY.4"	27
"2021-11-06"	"E07000225"	"AY.4.2"	7
"2021-11-06"	"E07000225"	"AY.4.2.1"	2
"2021-11-06"	"E07000225"	"AY.46.5"	1
"2021-11-06"	"E07000225"	"AY.5"	2
"2021-11-06"	"E07000225"	"AY.6"	1
"2021-11-06"	"E07000225"	"B.1.617.2"	4
"2021-11-06"	"E07000226"	"AY.111"	2
"2021-11-06"	"E07000226"	"AY.122"	1
"2021-11-06"	"E07000226"	"AY.4"	51
"2021-11-06"	"E07000226"	"AY.4.2"	8
"2021-11-06"	"E07000226"	"AY.4.2.1"	1
"2021-11-06"	"E07000226"	"AY.43"	9
"2021-11-06"	"E07000226"	"AY.46.5"	3
"2021-11-06"	"E07000226"	"AY.5"	2
"2021-11-06"	"E07000226"	"AY.9"	2
"2021-11-06"	"E07000226"	"AY.98"	5
"2021-11-06"	"E07000226"	"B.1.617.2"	9
"2021-11-06"	"E07000226"	"None"	2
"2021-11-06"	"E07000227"	"AY.122"	2
"2021-11-06"	"E07000227"	"AY.36"	7
"2021-11-06"	"E07000227"	"AY.4"	39
"2021-11-06"	"E07000227"	"AY.4.2"	7
"2021-11-06"	"E07000227"	"AY.4.2.1"	3
"2021-11-06"	"E07000227"	"AY.43"	3
"2021-11-06"	"E07000227"	"AY.5"	5
"2021-11-06"	"E07000227"	"AY.6"	1
"2021-11-06"	"E07000227"	"AY.98"	3
"2021-11-06"	"E07000227"	"B.1.617.2"	1
"2021-11-06"	"E07000227"	"None"	2
"2021-11-06"	"E07000228"	"AY.1"	1
"2021-11-06"	"E07000228"	"AY.111"	2
"2021-11-06"	"E07000228"	"AY.122"	3
"2021-11-06"	"E07000228"	"AY.4"	70
"2021-11-06"	"E07000228"	"AY.4.2"	4
"2021-11-06"	"E07000228"	"AY.4.3"	1
"2021-11-06"	"E07000228"	"AY.43"	4
"2021-11-06"	"E07000228"	"AY.44"	2
"2021-11-06"	"E07000228"	"AY.46.5"	1
"2021-11-06"	"E07000228"	"AY.5"	4
"2021-11-06"	"E07000228"	"AY.6"	10
"2021-11-06"	"E07000228"	"AY.98"	4
"2021-11-06"	"E07000228"	"B.1.617.2"	2
"2021-11-06"	"E07000228"	"None"	1
"2021-11-06"	"E07000229"	"AY.4"	18
"2021-11-06"	"E07000229"	"AY.4.2"	6
"2021-11-06"	"E07000229"	"AY.5"	4
"2021-11-06"	"E07000229"	"AY.6"	1
"2021-11-06"	"E07000229"	"AY.9"	1
"2021-11-06"	"E07000229"	"AY.97"	2
"2021-11-06"	"E07000229"	"None"	1
"2021-11-06"	"E07000234"	"AY.120"	1
"2021-11-06"	"E07000234"	"AY.122"	1
"2021-11-06"	"E07000234"	"AY.34"	2
"2021-11-06"	"E07000234"	"AY.36"	1
"2021-11-06"	"E07000234"	"AY.4"	33
"2021-11-06"	"E07000234"	"AY.4.2"	5
"2021-11-06"	"E07000234"	"AY.43"	4
"2021-11-06"	"E07000234"	"AY.46.5"	1
"2021-11-06"	"E07000234"	"B.1.617.2"	2
"2021-11-06"	"E07000235"	"AY.111"	4
"2021-11-06"	"E07000235"	"AY.120"	1
"2021-11-06"	"E07000235"	"AY.4"	31
"2021-11-06"	"E07000235"	"AY.4.1"	3
"2021-11-06"	"E07000235"	"AY.4.2"	7
"2021-11-06"	"E07000235"	"AY.4.2.1"	1
"2021-11-06"	"E07000235"	"AY.43"	4
"2021-11-06"	"E07000235"	"AY.46.5"	2
"2021-11-06"	"E07000235"	"AY.6"	1
"2021-11-06"	"E07000235"	"AY.98"	8
"2021-11-06"	"E07000236"	"AY.120"	3
"2021-11-06"	"E07000236"	"AY.4"	17
"2021-11-06"	"E07000236"	"AY.4.2"	3
"2021-11-06"	"E07000236"	"AY.43"	1
"2021-11-06"	"E07000236"	"AY.98"	3
"2021-11-06"	"E07000237"	"AY.120"	3
"2021-11-06"	"E07000237"	"AY.4"	69
"2021-11-06"	"E07000237"	"AY.4.1"	2
"2021-11-06"	"E07000237"	"AY.4.2"	8
"2021-11-06"	"E07000237"	"AY.4.2.1"	2
