"areaCode","areaName","areaType","date","age","VaccineRegisterPopulationByVaccinationDate","cumPeopleVaccinatedCompleteByVaccinationDate","newPeopleVaccinatedCompleteByVaccinationDate","cumPeopleVaccinatedFirstDoseByVaccinationDate","newPeopleVaccinatedFirstDoseByVaccinationDate","cumPeopleVaccinatedSecondDoseByVaccinationDate","newPeopleVaccinatedSecondDoseByVaccinationDate","cumVaccinationFirstDoseUptakeByVaccinationDatePercentage","cumVaccinationCompleteCoverageByVaccinationDatePercentage","cumVaccinationSecondDoseUptakeByVaccinationDatePercentage"
"E92000001","England","nation","2021-09-15","65_69",2918584,2650044,220,2690099,77,2650044,220,92.2,90.8,90.8
"E92000001","England","nation","2021-09-15","70_74",2860450,2671454,114,2698691,36,2671454,114,94.3,93.4,93.4
"E92000001","England","nation","2021-09-15","75_79",2155056,2038524,72,2057396,34,2038524,72,95.5,94.6,94.6
"E92000001","England","nation","2021-09-15","80_84",1437161,1354832,49,1373835,18,1354832,49,95.6,94.3,94.3
"E92000001","England","nation","2021-09-15","85_89",885995,833131,24,847223,5,833131,24,95.6,94,94
"E92000001","England","nation","2021-09-15","90+",499919,461029,11,470385,4,461029,11,94.1,92.2,92.2
"E92000001","England","nation","2021-09-14","12_15",2879525,831,15,30875,688,831,15,1.1,0,0
"E92000001","England","nation","2021-09-14","16_17",1369364,79404,414,642667,3781,79404,414,46.9,5.8,5.8
"E92000001","England","nation","2021-09-14","18_24",5331859,2560468,24148,3433572,3674,2560468,24148,64.4,48,48
"E92000001","England","nation","2021-09-14","25_29",4505879,2321231,12131,2831259,2302,2321231,12131,62.8,51.5,51.5
"E92000001","England","nation","2021-09-14","30_34",4816149,2732684,7703,3157190,1882,2732684,7703,65.6,56.7,56.7
"E92000001","England","nation","2021-09-14","35_39",4577399,2887366,5017,3204202,1361,2887366,5017,70,63.1,63.1
"E92000001","England","nation","2021-09-14","40_44",4203330,2964744,2482,3180869,842,2964744,2482,75.7,70.5,70.5
"E92000001","England","nation","2021-09-14","45_49",3990390,3082476,1539,3242015,546,3082476,1539,81.2,77.2,77.2
"E92000001","England","nation","2021-09-14","50_54",4243493,3526795,896,3650600,342,3526795,896,86,83.1,83.1
"E92000001","England","nation","2021-09-14","55_59",4117987,3537924,590,3646313,294,3537924,590,88.5,85.9,85.9
"E92000001","England","nation","2021-09-14","60_64",3506304,3088173,301,3168782,149,3088173,301,90.4,88.1,88.1
"E92000001","England","nation","2021-09-14","65_69",2918584,2649824,182,2690022,87,2649824,182,92.2,90.8,90.8
"E92000001","England","nation","2021-09-14","70_74",2860450,2671340,98,2698655,54,2671340,98,94.3,93.4,93.4
"E92000001","England","nation","2021-09-14","75_79",2155056,2038452,62,2057362,25,2038452,62,95.5,94.6,94.6
"E92000001","England","nation","2021-09-14","80_84",1437161,1354783,28,1373817,19,1354783,28,95.6,94.3,94.3
"E92000001","England","nation","2021-09-14","85_89",885995,833107,27,847218,7,833107,27,95.6,94,94
"E92000001","England","nation","2021-09-14","90+",499919,461018,10,470381,3,461018,10,94.1,92.2,92.2
"E92000001","England","nation","2021-09-13","12_15",2879525,816,3,30187,435,816,3,1,0,0
"E92000001","England","nation","2021-09-13","16_17",1369364,78990,217,638886,3042,78990,217,46.7,5.8,5.8
"E92000001","England","nation","2021-09-13","18_24",5331859,2536320,23111,3429898,3577,2536320,23111,64.3,47.6,47.6
"E92000001","England","nation","2021-09-13","25_29",4505879,2309100,12451,2828957,2176,2309100,12451,62.8,51.2,51.2
"E92000001","England","nation","2021-09-13","30_34",4816149,2724981,7465,3155308,1752,2724981,7465,65.5,56.6,56.6
"E92000001","England","nation","2021-09-13","35_39",4577399,2882349,4815,3202841,1167,2882349,4815,70,63,63
"E92000001","England","nation","2021-09-13","40_44",4203330,2962262,2149,3180027,697,2962262,2149,75.7,70.5,70.5
"E92000001","England","nation","2021-09-13","45_49",3990390,3080937,1412,3241469,454,3080937,1412,81.2,77.2,77.2
"E92000001","England","nation","2021-09-13","50_54",4243493,3525899,754,3650258,317,3525899,754,86,83.1,83.1
"E92000001","England","nation","2021-09-13","55_59",4117987,3537334,525,3646019,203,3537334,525,88.5,85.9,85.9
"E92000001","England","nation","2021-09-13","60_64",3506304,3087872,303,3168633,141,3087872,303,90.4,88.1,88.1
"E92000001","England","nation","2021-09-13","65_69",2918584,2649642,170,2689935,47,2649642,170,92.2,90.8,90.8
"E92000001","England","nation","2021-09-13","70_74",2860450,2671242,88,2698601,35,2671242,88,94.3,93.4,93.4
"E92000001","England","nation","2021-09-13","75_79",2155056,2038390,63,2057337,13,2038390,63,95.5,94.6,94.6
"E92000001","England","nation","2021-09-13","80_84",1437161,1354755,33,1373798,7,1354755,33,95.6,94.3,94.3
"E92000001","England","nation","2021-09-13","85_89",885995,833080,15,847211,3,833080,15,95.6,94,94
"E92000001","England","nation","2021-09-13","90+",499919,461008,7,470378,4,461008,7,94.1,92.2,92.2
"E92000001","England","nation","2021-09-12","12_15",2879525,813,1,29752,607,813,1,1,0,0
"E92000001","England","nation","2021-09-12","16_17",1369364,78773,243,635844,2804,78773,243,46.4,5.8,5.8
"E92000001","England","nation","2021-09-12","18_24",5331859,2513209,18009,3426321,2552,2513209,18009,64.3,47.1,47.1
"E92000001","England","nation","2021-09-12","25_29",4505879,2296649,10624,2826781,1608,2296649,10624,62.7,51,51
"E92000001","England","nation","2021-09-12","30_34",4816149,2717516,6243,3153556,1274,2717516,6243,65.5,56.4,56.4
"E92000001","England","nation","2021-09-12","35_39",4577399,2877534,3743,3201674,820,2877534,3743,69.9,62.9,62.9
"E92000001","England","nation","2021-09-12","40_44",4203330,2960113,1721,3179330,496,2960113,1721,75.6,70.4,70.4
"E92000001","England","nation","2021-09-12","45_49",3990390,3079525,1122,3241015,333,3079525,1122,81.2,77.2,77.2
"E92000001","England","nation","2021-09-12","50_54",4243493,3525145,570,3649941,211,3525145,570,86,83.1,83.1
"E92000001","England","nation","2021-09-12","55_59",4117987,3536809,369,3645816,160,3536809,369,88.5,85.9,85.9
"E92000001","England","nation","2021-09-12","60_64",3506304,3087569,189,3168492,79,3087569,189,90.4,88.1,88.1
"E92000001","England","nation","2021-09-12","65_69",2918584,2649472,105,2689888,32,2649472,105,92.2,90.8,90.8
"E92000001","England","nation","2021-09-12","70_74",2860450,2671154,44,2698566,16,2671154,44,94.3,93.4,93.4
"E92000001","England","nation","2021-09-12","75_79",2155056,2038327,30,2057324,4,2038327,30,95.5,94.6,94.6
"E92000001","England","nation","2021-09-12","80_84",1437161,1354722,12,1373791,5,1354722,12,95.6,94.3,94.3
"E92000001","England","nation","2021-09-12","85_89",885995,833065,8,847208,4,833065,8,95.6,94,94
"E92000001","England","nation","2021-09-12","90+",499919,461001,5,470374,1,461001,5,94.1,92.2,92.2
"E92000001","England","nation","2021-09-11","12_15",2879525,812,30,29145,1730,812,30,1,0,0
"E92000001","England","nation","2021-09-11","16_17",1369364,78530,712,633040,7060,78530,712,46.2,5.7,5.7
"E92000001","England","nation","2021-09-11","18_24",5331859,2495200,35550,3423769,4613,2495200,35550,64.2,46.8,46.8
"E92000001","England","nation","2021-09-11","25_29",4505879,2286025,21564,2825173,3064,2286025,21564,62.7,50.7,50.7
"E92000001","England","nation","2021-09-11","30_34",4816149,2711273,12666,3152282,2486,2711273,12666,65.5,56.3,56.3
"E92000001","England","nation","2021-09-11","35_39",4577399,2873791,7882,3200854,1667,2873791,7882,69.9,62.8,62.8
"E92000001","England","nation","2021-09-11","40_44",4203330,2958392,3593,3178834,1027,2958392,3593,75.6,70.4,70.4
"E92000001","England","nation","2021-09-11","45_49",3990390,3078403,2284,3240682,626,3078403,2284,81.2,77.1,77.1
"E92000001","England","nation","2021-09-11","50_54",4243493,3524575,1380,3649730,487,3524575,1380,86,83.1,83.1
"E92000001","England","nation","2021-09-11","55_59",4117987,3536440,889,3645656,346,3536440,889,88.5,85.9,85.9
"E92000001","England","nation","2021-09-11","60_64",3506304,3087380,512,3168413,178,3087380,512,90.4,88.1,88.1
"E92000001","England","nation","2021-09-11","65_69",2918584,2649367,246,2689856,78,2649367,246,92.2,90.8,90.8
"E92000001","England","nation","2021-09-11","70_74",2860450,2671110,143,2698550,50,2671110,143,94.3,93.4,93.4
"E92000001","England","nation","2021-09-11","75_79",2155056,2038297,78,2057320,21,2038297,78,95.5,94.6,94.6
"E92000001","England","nation","2021-09-11","80_84",1437161,1354710,32,1373786,13,1354710,32,95.6,94.3,94.3
"E92000001","England","nation","2021-09-11","85_89",885995,833057,18,847204,4,833057,18,95.6,94,94
"E92000001","England","nation","2021-09-11","90+",499919,460996,10,470373,4,460996,10,94.1,92.2,92.2
"E92000001","England","nation","2021-09-10","12_15",2879525,782,4,27415,823,782,4,1,0,0
"E92000001","England","nation","2021-09-10","16_17",1369364,77818,431,625980,5411,77818,431,45.7,5.7,5.7
"E92000001","England","nation","2021-09-10","18_24",5331859,2459650,30696,3419156,4597,2459650,30696,64.1,46.1,46.1
"E92000001","England","nation","2021-09-10","25_29",4505879,2264461,20055,2822109,2779,2264461,20055,62.6,50.3,50.3
"E92000001","England","nation","2021-09-10","30_34",4816149,2698607,11857,3149796,2344,2698607,11857,65.4,56,56
"E92000001","England","nation","2021-09-10","35_39",4577399,2865909,7766,3199187,1646,2865909,7766,69.9,62.6,62.6
"E92000001","England","nation","2021-09-10","40_44",4203330,2954799,3457,3177807,996,2954799,3457,75.6,70.3,70.3
"E92000001","England","nation","2021-09-10","45_49",3990390,3076119,2021,3240056,635,3076119,2021,81.2,77.1,77.1
"E92000001","England","nation","2021-09-10","50_54",4243493,3523195,1128,3649243,398,3523195,1128,86,83,83
"E92000001","England","nation","2021-09-10","55_59",4117987,3535551,749,3645310,297,3535551,749,88.5,85.9,85.9
"E92000001","England","nation","2021-09-10","60_64",3506304,3086868,411,3168235,179,3086868,411,90.4,88,88
"E92000001","England","nation","2021-09-10","65_69",2918584,2649121,210,2689778,84,2649121,210,92.2,90.8,90.8
"E92000001","England","nation","2021-09-10","70_74",2860450,2670967,128,2698500,51,2670967,128,94.3,93.4,93.4
"E92000001","England","nation","2021-09-10","75_79",2155056,2038219,74,2057299,24,2038219,74,95.5,94.6,94.6
"E92000001","England","nation","2021-09-10","80_84",1437161,1354678,50,1373773,17,1354678,50,95.6,94.3,94.3
"E92000001","England","nation","2021-09-10","85_89",885995,833039,21,847200,11,833039,21,95.6,94,94
"E92000001","England","nation","2021-09-10","90+",499919,460986,6,470369,9,460986,6,94.1,92.2,92.2
"E92000001","England","nation","2021-09-09","12_15",2879525,778,10,26592,829,778,10,0.9,0,0
"E92000001","England","nation","2021-09-09","16_17",1369364,77387,485,620569,5729,77387,485,45.3,5.7,5.7
"E92000001","England","nation","2021-09-09","18_24",5331859,2428954,36911,3414559,4904,2428954,36911,64,45.6,45.6
"E92000001","England","nation","2021-09-09","25_29",4505879,2244406,21320,2819330,2781,2244406,21320,62.6,49.8,49.8
"E92000001","England","nation","2021-09-09","30_34",4816149,2686750,12058,3147452,2222,2686750,12058,65.4,55.8,55.8
"E92000001","England","nation","2021-09-09","35_39",4577399,2858143,7924,3197541,1592,2858143,7924,69.9,62.4,62.4
"E92000001","England","nation","2021-09-09","40_44",4203330,2951342,3219,3176811,865,2951342,3219,75.6,70.2,70.2
"E92000001","England","nation","2021-09-09","45_49",3990390,3074098,2008,3239421,649,3074098,2008,81.2,77,77
"E92000001","England","nation","2021-09-09","50_54",4243493,3522067,1102,3648845,375,3522067,1102,86,83,83
"E92000001","England","nation","2021-09-09","55_59",4117987,3534802,731,3645013,281,3534802,731,88.5,85.8,85.8
"E92000001","England","nation","2021-09-09","60_64",3506304,3086457,412,3168056,176,3086457,412,90.4,88,88
"E92000001","England","nation","2021-09-09","65_69",2918584,2648911,242,2689694,104,2648911,242,92.2,90.8,90.8
"E92000001","England","nation","2021-09-09","70_74",2860450,2670839,119,2698449,52,2670839,119,94.3,93.4,93.4
"E92000001","England","nation","2021-09-09","75_79",2155056,2038145,71,2057275,21,2038145,71,95.5,94.6,94.6
"E92000001","England","nation","2021-09-09","80_84",1437161,1354628,31,1373756,22,1354628,31,95.6,94.3,94.3
"E92000001","England","nation","2021-09-09","85_89",885995,833018,26,847189,5,833018,26,95.6,94,94
"E92000001","England","nation","2021-09-09","90+",499919,460980,11,470360,7,460980,11,94.1,92.2,92.2
"E92000001","England","nation","2021-09-08","12_15",2879525,768,9,25763,562,768,9,0.9,0,0
"E92000001","England","nation","2021-09-08","16_17",1369364,76902,379,614840,5231,76902,379,44.9,5.6,5.6
"E92000001","England","nation","2021-09-08","18_24",5331859,2392043,32311,3409655,4697,2392043,32311,63.9,44.9,44.9
"E92000001","England","nation","2021-09-08","25_29",4505879,2223086,18271,2816549,2583,2223086,18271,62.5,49.3,49.3
"E92000001","England","nation","2021-09-08","30_34",4816149,2674692,10700,3145230,2035,2674692,10700,65.3,55.5,55.5
"E92000001","England","nation","2021-09-08","35_39",4577399,2850219,6730,3195949,1518,2850219,6730,69.8,62.3,62.3
"E92000001","England","nation","2021-09-08","40_44",4203330,2948123,2691,3175946,862,2948123,2691,75.6,70.1,70.1
"E92000001","England","nation","2021-09-08","45_49",3990390,3072090,1680,3238772,569,3072090,1680,81.2,77,77
"E92000001","England","nation","2021-09-08","50_54",4243493,3520965,945,3648470,327,3520965,945,86,83,83
"E92000001","England","nation","2021-09-08","55_59",4117987,3534071,585,3644732,233,3534071,585,88.5,85.8,85.8
"E92000001","England","nation","2021-09-08","60_64",3506304,3086045,369,3167880,132,3086045,369,90.3,88,88
"E92000001","England","nation","2021-09-08","65_69",2918584,2648669,213,2689590,90,2648669,213,92.2,90.8,90.8
"E92000001","England","nation","2021-09-08","70_74",2860450,2670720,112,2698397,60,2670720,112,94.3,93.4,93.4
"E92000001","England","nation","2021-09-08","75_79",2155056,2038074,77,2057254,27,2038074,77,95.5,94.6,94.6
"E92000001","England","nation","2021-09-08","80_84",1437161,1354597,53,1373734,15,1354597,53,95.6,94.3,94.3
"E92000001","England","nation","2021-09-08","85_89",885995,832992,24,847184,16,832992,24,95.6,94,94
"E92000001","England","nation","2021-09-08","90+",499919,460969,15,470353,8,460969,15,94.1,92.2,92.2
"E92000001","England","nation","2021-09-07","12_15",2879525,759,6,25201,531,759,6,0.9,0,0
"E92000001","England","nation","2021-09-07","16_17",1369364,76523,242,609609,5174,76523,242,44.5,5.6,5.6
"E92000001","England","nation","2021-09-07","18_24",5331859,2359732,30330,3404958,4477,2359732,30330,63.9,44.3,44.3
"E92000001","England","nation","2021-09-07","25_29",4505879,2204815,17537,2813966,2459,2204815,17537,62.5,48.9,48.9
"E92000001","England","nation","2021-09-07","30_34",4816149,2663992,10226,3143195,1966,2663992,10226,65.3,55.3,55.3
"E92000001","England","nation","2021-09-07","35_39",4577399,2843489,6281,3194431,1374,2843489,6281,69.8,62.1,62.1
"E92000001","England","nation","2021-09-07","40_44",4203330,2945432,2565,3175084,781,2945432,2565,75.5,70.1,70.1
"E92000001","England","nation","2021-09-07","45_49",3990390,3070410,1587,3238203,540,3070410,1587,81.2,76.9,76.9
"E92000001","England","nation","2021-09-07","50_54",4243493,3520020,830,3648143,332,3520020,830,86,83,83
"E92000001","England","nation","2021-09-07","55_59",4117987,3533486,590,3644499,237,3533486,590,88.5,85.8,85.8
"E92000001","England","nation","2021-09-07","60_64",3506304,3085676,323,3167748,140,3085676,323,90.3,88,88
"E92000001","England","nation","2021-09-07","65_69",2918584,2648456,172,2689500,87,2648456,172,92.2,90.7,90.7
"E92000001","England","nation","2021-09-07","70_74",2860450,2670608,116,2698337,48,2670608,116,94.3,93.4,93.4
"E92000001","England","nation","2021-09-07","75_79",2155056,2037997,57,2057227,24,2037997,57,95.5,94.6,94.6
"E92000001","England","nation","2021-09-07","80_84",1437161,1354544,24,1373719,10,1354544,24,95.6,94.3,94.3
"E92000001","England","nation","2021-09-07","85_89",885995,832968,24,847168,8,832968,24,95.6,94,94
"E92000001","England","nation","2021-09-07","90+",499919,460954,4,470345,2,460954,4,94.1,92.2,92.2
"E92000001","England","nation","2021-09-06","12_15",2879525,753,4,24670,309,753,4,0.9,0,0
"E92000001","England","nation","2021-09-06","16_17",1369364,76281,237,604435,5306,76281,237,44.1,5.6,5.6
"E92000001","England","nation","2021-09-06","18_24",5331859,2329402,28925,3400481,4028,2329402,28925,63.8,43.7,43.7
"E92000001","England","nation","2021-09-06","25_29",4505879,2187278,17869,2811507,2238,2187278,17869,62.4,48.5,48.5
"E92000001","England","nation","2021-09-06","30_34",4816149,2653766,10526,3141229,1818,2653766,10526,65.2,55.1,55.1
"E92000001","England","nation","2021-09-06","35_39",4577399,2837208,6363,3193057,1221,2837208,6363,69.8,62,62
"E92000001","England","nation","2021-09-06","40_44",4203330,2942867,2481,3174303,693,2942867,2481,75.5,70,70
"E92000001","England","nation","2021-09-06","45_49",3990390,3068823,1514,3237663,487,3068823,1514,81.1,76.9,76.9
"E92000001","England","nation","2021-09-06","50_54",4243493,3519190,836,3647811,336,3519190,836,86,82.9,82.9
"E92000001","England","nation","2021-09-06","55_59",4117987,3532896,528,3644262,227,3532896,528,88.5,85.8,85.8
"E92000001","England","nation","2021-09-06","60_64",3506304,3085353,324,3167608,140,3085353,324,90.3,88,88
"E92000001","England","nation","2021-09-06","65_69",2918584,2648284,176,2689413,73,2648284,176,92.1,90.7,90.7
"E92000001","England","nation","2021-09-06","70_74",2860450,2670492,83,2698289,30,2670492,83,94.3,93.4,93.4
"E92000001","England","nation","2021-09-06","75_79",2155056,2037940,60,2057203,25,2037940,60,95.5,94.6,94.6
"E92000001","England","nation","2021-09-06","80_84",1437161,1354520,33,1373709,14,1354520,33,95.6,94.2,94.2
"E92000001","England","nation","2021-09-06","85_89",885995,832944,16,847160,5,832944,16,95.6,94,94
"E92000001","England","nation","2021-09-06","90+",499919,460950,8,470343,5,460950,8,94.1,92.2,92.2
"E92000001","England","nation","2021-09-05","12_15",2879525,749,2,24361,710,749,2,0.8,0,0
"E92000001","England","nation","2021-09-05","16_17",1369364,76044,253,599129,5780,76044,253,43.8,5.6,5.6
"E92000001","England","nation","2021-09-05","18_24",5331859,2300477,24989,3396453,3035,2300477,24989,63.7,43.1,43.1
"E92000001","England","nation","2021-09-05","25_29",4505879,2169409,15632,2809269,1804,2169409,15632,62.3,48.1,48.1
"E92000001","England","nation","2021-09-05","30_34",4816149,2643240,9084,3139411,1410,2643240,9084,65.2,54.9,54.9
"E92000001","England","nation","2021-09-05","35_39",4577399,2830845,5275,3191836,913,2830845,5275,69.7,61.8,61.8
"E92000001","England","nation","2021-09-05","40_44",4203330,2940386,1930,3173610,537,2940386,1930,75.5,70,70
"E92000001","England","nation","2021-09-05","45_49",3990390,3067309,1211,3237176,338,3067309,1211,81.1,76.9,76.9
"E92000001","England","nation","2021-09-05","50_54",4243493,3518354,631,3647475,224,3518354,631,86,82.9,82.9
"E92000001","England","nation","2021-09-05","55_59",4117987,3532368,352,3644035,139,3532368,352,88.5,85.8,85.8
"E92000001","England","nation","2021-09-05","60_64",3506304,3085029,215,3167468,90,3085029,215,90.3,88,88
"E92000001","England","nation","2021-09-05","65_69",2918584,2648108,130,2689340,34,2648108,130,92.1,90.7,90.7
"E92000001","England","nation","2021-09-05","70_74",2860450,2670409,63,2698259,21,2670409,63,94.3,93.4,93.4
"E92000001","England","nation","2021-09-05","75_79",2155056,2037880,33,2057178,11,2037880,33,95.5,94.6,94.6
"E92000001","England","nation","2021-09-05","80_84",1437161,1354487,16,1373695,4,1354487,16,95.6,94.2,94.2
"E92000001","England","nation","2021-09-05","85_89",885995,832928,7,847155,4,832928,7,95.6,94,94
"E92000001","England","nation","2021-09-05","90+",499919,460942,4,470338,0,460942,4,94.1,92.2,92.2
"E92000001","England","nation","2021-09-04","12_15",2879525,747,27,23651,2099,747,27,0.8,0,0
"E92000001","England","nation","2021-09-04","16_17",1369364,75791,690,593349,14327,75791,690,43.3,5.5,5.5
"E92000001","England","nation","2021-09-04","18_24",5331859,2275488,47497,3393418,5550,2275488,47497,63.6,42.7,42.7
"E92000001","England","nation","2021-09-04","25_29",4505879,2153777,29052,2807465,3375,2153777,29052,62.3,47.8,47.8
"E92000001","England","nation","2021-09-04","30_34",4816149,2634156,18587,3138001,2770,2634156,18587,65.2,54.7,54.7
"E92000001","England","nation","2021-09-04","35_39",4577399,2825570,11366,3190923,1903,2825570,11366,69.7,61.7,61.7
"E92000001","England","nation","2021-09-04","40_44",4203330,2938456,4386,3173073,1130,2938456,4386,75.5,69.9,69.9
"E92000001","England","nation","2021-09-04","45_49",3990390,3066098,2545,3236838,728,3066098,2545,81.1,76.8,76.8
"E92000001","England","nation","2021-09-04","50_54",4243493,3517723,1388,3647251,460,3517723,1388,85.9,82.9,82.9
"E92000001","England","nation","2021-09-04","55_59",4117987,3532016,899,3643896,317,3532016,899,88.5,85.8,85.8
"E92000001","England","nation","2021-09-04","60_64",3506304,3084814,493,3167378,186,3084814,493,90.3,88,88
"E92000001","England","nation","2021-09-04","65_69",2918584,2647978,261,2689306,103,2647978,261,92.1,90.7,90.7
"E92000001","England","nation","2021-09-04","70_74",2860450,2670346,152,2698238,57,2670346,152,94.3,93.4,93.4
"E92000001","England","nation","2021-09-04","75_79",2155056,2037847,81,2057167,27,2037847,81,95.5,94.6,94.6
"E92000001","England","nation","2021-09-04","80_84",1437161,1354471,39,1373691,9,1354471,39,95.6,94.2,94.2
"E92000001","England","nation","2021-09-04","85_89",885995,832921,18,847151,7,832921,18,95.6,94,94
"E92000001","England","nation","2021-09-04","90+",499919,460938,7,470338,0,460938,7,94.1,92.2,92.2
"E92000001","England","nation","2021-09-03","12_15",2879525,720,12,21552,1364,720,12,0.7,0,0
"E92000001","England","nation","2021-09-03","16_17",1369364,75101,429,579022,12492,75101,429,42.3,5.5,5.5
"E92000001","England","nation","2021-09-03","18_24",5331859,2227991,39515,3387868,4963,2227991,39515,63.5,41.8,41.8
"E92000001","England","nation","2021-09-03","25_29",4505879,2124725,24826,2804090,2945,2124725,24826,62.2,47.2,47.2
"E92000001","England","nation","2021-09-03","30_34",4816149,2615569,16079,3135231,2445,2615569,16079,65.1,54.3,54.3
"E92000001","England","nation","2021-09-03","35_39",4577399,2814204,9812,3189020,1747,2814204,9812,69.7,61.5,61.5
"E92000001","England","nation","2021-09-03","40_44",4203330,2934070,3470,3171943,1004,2934070,3470,75.5,69.8,69.8
"E92000001","England","nation","2021-09-03","45_49",3990390,3063553,2122,3236110,659,3063553,2122,81.1,76.8,76.8
"E92000001","England","nation","2021-09-03","50_54",4243493,3516335,993,3646791,420,3516335,993,85.9,82.9,82.9
"E92000001","England","nation","2021-09-03","55_59",4117987,3531117,692,3643579,284,3531117,692,88.5,85.7,85.7
"E92000001","England","nation","2021-09-03","60_64",3506304,3084321,384,3167192,170,3084321,384,90.3,88,88
"E92000001","England","nation","2021-09-03","65_69",2918584,2647717,217,2689203,80,2647717,217,92.1,90.7,90.7
"E92000001","England","nation","2021-09-03","70_74",2860450,2670194,113,2698181,56,2670194,113,94.3,93.3,93.3
"E92000001","England","nation","2021-09-03","75_79",2155056,2037766,66,2057140,27,2037766,66,95.5,94.6,94.6
"E92000001","England","nation","2021-09-03","80_84",1437161,1354432,36,1373682,16,1354432,36,95.6,94.2,94.2
"E92000001","England","nation","2021-09-03","85_89",885995,832903,19,847144,10,832903,19,95.6,94,94
"E92000001","England","nation","2021-09-03","90+",499919,460931,11,470338,4,460931,11,94.1,92.2,92.2
"E92000001","England","nation","2021-09-02","12_15",2879525,708,12,20188,1723,708,12,0.7,0,0
"E92000001","England","nation","2021-09-02","16_17",1369364,74672,537,566530,15380,74672,537,41.4,5.5,5.5
"E92000001","England","nation","2021-09-02","18_24",5331859,2188476,44597,3382905,5365,2188476,44597,63.4,41,41
"E92000001","England","nation","2021-09-02","25_29",4505879,2099899,24528,2801145,2964,2099899,24528,62.2,46.6,46.6
"E92000001","England","nation","2021-09-02","30_34",4816149,2599490,15862,3132786,2315,2599490,15862,65,54,54
"E92000001","England","nation","2021-09-02","35_39",4577399,2804392,9822,3187273,1584,2804392,9822,69.6,61.3,61.3
"E92000001","England","nation","2021-09-02","40_44",4203330,2930600,3198,3170939,925,2930600,3198,75.4,69.7,69.7
"E92000001","England","nation","2021-09-02","45_49",3990390,3061431,1896,3235451,637,3061431,1896,81.1,76.7,76.7
"E92000001","England","nation","2021-09-02","50_54",4243493,3515342,986,3646371,415,3515342,986,85.9,82.8,82.8
"E92000001","England","nation","2021-09-02","55_59",4117987,3530425,625,3643295,264,3530425,625,88.5,85.7,85.7
"E92000001","England","nation","2021-09-02","60_64",3506304,3083937,344,3167022,158,3083937,344,90.3,88,88
"E92000001","England","nation","2021-09-02","65_69",2918584,2647500,219,2689123,96,2647500,219,92.1,90.7,90.7
"E92000001","England","nation","2021-09-02","70_74",2860450,2670081,146,2698125,49,2670081,146,94.3,93.3,93.3
"E92000001","England","nation","2021-09-02","75_79",2155056,2037700,62,2057113,23,2037700,62,95.5,94.6,94.6
"E92000001","England","nation","2021-09-02","80_84",1437161,1354396,37,1373666,18,1354396,37,95.6,94.2,94.2
"E92000001","England","nation","2021-09-02","85_89",885995,832884,21,847134,11,832884,21,95.6,94,94
"E92000001","England","nation","2021-09-02","90+",499919,460920,4,470334,5,460920,4,94.1,92.2,92.2
"E92000001","England","nation","2021-09-01","12_15",2879525,696,10,18465,1624,696,10,0.6,0,0
"E92000001","England","nation","2021-09-01","16_17",1369364,74135,510,551150,16963,74135,510,40.2,5.4,5.4
"E92000001","England","nation","2021-09-01","18_24",5331859,2143879,43747,3377540,5275,2143879,43747,63.3,40.2,40.2
"E92000001","England","nation","2021-09-01","25_29",4505879,2075371,24800,2798181,2936,2075371,24800,62.1,46.1,46.1
"E92000001","England","nation","2021-09-01","30_34",4816149,2583628,15638,3130471,2270,2583628,15638,65,53.6,53.6
"E92000001","England","nation","2021-09-01","35_39",4577399,2794570,9103,3185689,1547,2794570,9103,69.6,61.1,61.1
"E92000001","England","nation","2021-09-01","40_44",4203330,2927402,2891,3170014,839,2927402,2891,75.4,69.6,69.6
"E92000001","England","nation","2021-09-01","45_49",3990390,3059535,1702,3234814,596,3059535,1702,81.1,76.7,76.7
"E92000001","England","nation","2021-09-01","50_54",4243493,3514356,897,3645956,380,3514356,897,85.9,82.8,82.8
"E92000001","England","nation","2021-09-01","55_59",4117987,3529800,562,3643031,290,3529800,562,88.5,85.7,85.7
"E92000001","England","nation","2021-09-01","60_64",3506304,3083593,363,3166864,144,3083593,363,90.3,87.9,87.9
"E92000001","England","nation","2021-09-01","65_69",2918584,2647281,206,2689027,84,2647281,206,92.1,90.7,90.7
"E92000001","England","nation","2021-09-01","70_74",2860450,2669935,112,2698076,52,2669935,112,94.3,93.3,93.3
"E92000001","England","nation","2021-09-01","75_79",2155056,2037638,40,2057090,37,2037638,40,95.5,94.6,94.6
"E92000001","England","nation","2021-09-01","80_84",1437161,1354359,33,1373648,17,1354359,33,95.6,94.2,94.2
"E92000001","England","nation","2021-09-01","85_89",885995,832863,11,847123,8,832863,11,95.6,94,94
"E92000001","England","nation","2021-09-01","90+",499919,460916,9,470329,2,460916,9,94.1,92.2,92.2
"E92000001","England","nation","2021-08-31","12_15",2879525,686,3,16841,1108,686,3,0.6,0,0
"E92000001","England","nation","2021-08-31","16_17",1369364,73625,421,534187,18105,73625,421,39,5.4,5.4
"E92000001","England","nation","2021-08-31","18_24",5331859,2100132,44275,3372265,4880,2100132,44275,63.2,39.4,39.4
"E92000001","England","nation","2021-08-31","25_29",4505879,2050571,23946,2795245,2613,2050571,23946,62,45.5,45.5
"E92000001","England","nation","2021-08-31","30_34",4816149,2567990,16337,3128201,2206,2567990,16337,65,53.3,53.3
